ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
17894,BME,3080,101,Laboratory,"4","Timothy Allen","Tu 2:00PM - 6:00PM","Wilsdorf Hall A001","Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory I","",Open,21,22,0
17895,BME,3080,102,Laboratory,"4","Timothy Allen","We 2:00PM - 6:00PM","Wilsdorf Hall A001","Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory I","",Closed,25,22,0
17896,BME,3080,103,Laboratory,"4","Timothy Allen","Th 2:00PM - 6:00PM","Wilsdorf Hall A001","Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory I","",Closed,25,22,0
17892,BME,3310,001,Lecture,"3","Jeffrey Saucerman","TuTh 11:00AM - 12:15PM","Biomed Engr & Med Sci 1041","Biomedical Systems Analysis and Design","",Open,68,77,0
18477,BME,3315,001,Lecture,"3","Jeffrey Holmes","MoWe 12:30PM - 1:45PM","Biomed Engr & Med Sci 1041","Computational Biomedical Engineering","",Open,75,90,0
17900,BME,4063,001,Lecture,"3","Timothy Allen","TuTh 9:30AM - 10:45AM","Biomed Engr & Med Sci 1041","Biomedical Engineering Capstone Design I","",Closed,71,64,0
18631,BME,4064,001,Lecture,"3","Timothy Allen","TBA","TBA","Biomedical Engineering Capstone Design II","",Open,0,30,0
20491,BME,4280,001,Lecture,"3","Silvia Blemker","MoWe 3:30PM - 4:45PM","Mechanical Engr Bldg 341","Motion Biomechanics","",Open,31,35,0
17897,BME,4414,001,Lecture,"3","Edward Botchwey","TuTh 3:30PM - 4:45PM","Biomed Engr & Med Sci 1041","Biomaterials","",Open,38,79,0
17902,BME,4550,001,Lecture,"3","Jason Papin, Jeffrey Saucerman, Shayn Peirce-Cottler, Timothy Allen","MoWe 9:00AM - 9:50AM","Biomed Engr & Med Sci 1041","Special Topics in Biomedical Engineering","Sys Bio Model Exper",Open,11,15,0
17898,BME,4641,001,Lecture,"3","Yong Kim","MoWe 2:00PM - 3:15PM","Biomed Engr & Med Sci 1041","Bioelectricity","",Open,66,70,0
17901,BME,4890,001,Lecture,"3","Kimberly Kelly","MoWe 3:30PM - 4:45PM","Biomed Engr & Med Sci 1041","Nanomedicine","",Open,21,50,0
17899,BME,4995,001,Independent Study,"1 - 3","William Guilford","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,2,5,0
17982,BME,4995,002,Independent Study,"1 - 3","William Walker","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18425,BME,4995,003,Independent Study,"1 - 3","Timothy Allen","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18426,BME,4995,004,Independent Study,"1 - 3","Stuart Berr","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18427,BME,4995,005,Independent Study,"1 - 3","Edward Botchwey","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,3,5,0
18428,BME,4995,006,Independent Study,"1 - 3","Kevin Janes","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,1,5,0
18429,BME,4995,007,Independent Study,"1 - 3","Richard Kent","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18430,BME,4995,008,Independent Study,"1 - 3","Shayn Peirce-Cottler","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18436,BME,4995,009,Independent Study,"1 - 3","Jason Papin","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18437,BME,4995,010,Independent Study,"1 - 3","Craig Meyer","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18619,BME,4995,011,Independent Study,"1 - 3","George Gillies","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,1,5,0
18624,BME,4995,012,Independent Study,"1 - 3","Mark Williams","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
18623,BME,4995,013,Independent Study,"1 - 3","Richard Price","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
18673,BME,4995,014,Independent Study,"1 - 3","Brian Helmke","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,1,5,0
18680,BME,4995,015,Independent Study,"1 - 3","Jeffrey Saucerman","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
21255,BME,4995,016,Independent Study,"1 - 3","Michael Lawrence","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,1,30,0
22061,BME,4995,017,Independent Study,"1 - 3","Michael Salerno","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,1,30,0
22094,BME,4995,018,Independent Study,"1 - 3","Brent French","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,1,30,0
22114,BME,4995,019,Independent Study,"1 - 3","Kimberly Kelly","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
22274,BME,4995,020,Independent Study,"1 - 3","Christopher Moore","TBA","TBA","Biomedical Engineering Advanced Projects","",Closed,1,1,0
17903,BME,6101,001,Lecture,"3","Brian Helmke","TuTh 2:00PM - 3:15PM","Biomed Engr & Med Sci 1041","Physiology I for Engineers","",Open,11,25,0
17904,BME,6103,100,Lecture,"3","James Adams","TuTh 8:00AM - 9:15AM","Mechanical Engr Bldg 205","Physiology I","",Closed,17,15,0
18471,BME,6103,101,Discussion,"3","James Adams","Tu 6:00PM - 7:00PM","Mechanical Engr Bldg 341","Physiology I","",Closed,5,4,0
18472,BME,6103,102,Discussion,"3","James Adams","Tu 7:00PM - 8:00PM","Mechanical Engr Bldg 341","Physiology I","",Open,3,4,0
18473,BME,6103,103,Discussion,"3","James Adams","Tu 8:00PM - 9:00PM","Mechanical Engr Bldg 341","Physiology I","",Open,1,4,0
18474,BME,6103,104,Discussion,"3","James Adams","We 6:00PM - 7:00PM","Mechanical Engr Bldg 341","Physiology I","",Closed,4,4,0
18475,BME,6103,105,Discussion,"3","James Adams","We 7:00PM - 8:00PM","Mechanical Engr Bldg 341","Physiology I","",Closed,4,4,0
18476,BME,6103,106,Discussion,"3","James Adams","We 8:00PM - 9:00PM","Mechanical Engr Bldg 341","Physiology I","",Open,0,4,0
20909,BME,6280,001,Lecture,"3","Silvia Blemker","MoWe 3:30PM - 4:45PM","Mechanical Engr Bldg 341","Motion Biomechanics","",Open,7,20,0
17905,BME,6310,001,Lecture,"3","Jason Papin","TuTh 11:00AM - 12:15PM","Biomed Engr & Med Sci 2005","Mathematics, Modeling, and Computation in Biomedical  Engineering","",Open,14,25,0
18607,BME,6550,001,Lecture,"3 - 4","Edward Botchwey","TuTh 3:30PM - 4:45PM","Biomed Engr & Med Sci 1041","Special Topics in Biomedical Engineering","Biomaterials",Open,4,5,0
18632,BME,6550,002,Lecture,"3 - 4","Jason Papin","TuTh 11:00AM - 12:15PM","TBA","Special Topics in Biomedical Engineering","Math, Modeling, Computation",Open,0,20,0
17907,BME,7641,001,Lecture,"3","Yong Kim","MoWe 2:00PM - 3:15PM","Biomed Engr & Med Sci 1041","Bioelectricity","",Open,3,5,0
21869,BME,8550,001,Lecture,"3","John Hossack","TBA","TBA","Advanced Topics in Biomed Engineering","Ultrasound Principles",Open,6,8,0
18434,BME,8995,001,Independent Study,"1 - 6","Richard Price","TBA","TBA","M.E. Supervised Project Research (M.E. STUDENTS ONLY)","",Open,0,30,0
18522,BME,8995,002,Independent Study,"1 - 6","Bradford Bennett","TBA","TBA","M.E. Supervised Project Research (M.E. STUDENTS ONLY)","",Open,0,30,0
17909,BME,8999,001,Independent Study,"1 - 12","Silvia Blemker","TBA","TBA","Master's Research","",Open,0,50,0
17983,BME,8999,002,Independent Study,"1 - 12","Edward Botchwey","TBA","TBA","Master's Research","",Open,5,30,0
17984,BME,8999,003,Independent Study,"1 - 12","Jeffrey Holmes","TBA","TBA","Master's Research","",Open,1,30,0
17985,BME,8999,004,Independent Study,"1 - 12","Michael Lawrence","TBA","TBA","Master's Research","",Open,2,30,0
17986,BME,8999,005,Independent Study,"1 - 12","Richard Price","TBA","TBA","Master's Research","",Open,3,30,0
17987,BME,8999,006,Independent Study,"1 - 12","Brett Blackman","TBA","TBA","Master's Research","",Open,0,30,0
17988,BME,8999,007,Independent Study,"1 - 12","Craig Meyer","TBA","TBA","Master's Research","",Open,2,30,0
18004,BME,8999,008,Independent Study,"1 - 12","George Gillies","TBA","TBA","Master's Research","",Open,0,30,0
18072,BME,8999,009,Independent Study,"1 - 12","Jason Papin","TBA","TBA","Master's Research","",Open,3,30,0
18074,BME,8999,010,Independent Study,"1 - 12","Kimberly Kelly","TBA","TBA","Master's Research","",Open,2,30,0
18075,BME,8999,011,Independent Study,"1 - 12","Cato Laurencin","TBA","TBA","Master's Research","",Open,0,30,0
18076,BME,8999,012,Independent Study,"1 - 12","Frederick Epstein","TBA","TBA","Master's Research","",Open,1,30,0
18403,BME,8999,013,Independent Study,"1 - 12","Brent French","TBA","TBA","Master's Research","",Open,0,30,0
18404,BME,8999,014,Independent Study,"1 - 12","William Guilford","TBA","TBA","Master's Research","",Open,0,30,0
18405,BME,8999,015,Independent Study,"1 - 12","Brian Helmke","TBA","TBA","Master's Research","",Open,0,30,0
18406,BME,8999,016,Independent Study,"1 - 12","John Hossack","TBA","TBA","Master's Research","",Open,2,30,0
18407,BME,8999,017,Independent Study,"1 - 12","Kevin Janes","TBA","TBA","Master's Research","",Open,1,30,0
18408,BME,8999,018,Independent Study,"1 - 12","Shayn Peirce-Cottler","TBA","TBA","Master's Research","",Open,4,30,0
18409,BME,8999,019,Independent Study,"1 - 12","Jeffrey Saucerman","TBA","TBA","Master's Research","",Open,1,30,0
18410,BME,8999,020,Independent Study,"1 - 12","William Walker","TBA","TBA","Master's Research","",Open,0,30,0
18548,BME,8999,021,Independent Study,"1 - 12","Mark Williams","TBA","TBA","Master's Research","",Open,1,30,0
21980,BME,8999,022,Independent Study,"1 - 12","Michael Salerno","TBA","TBA","Master's Research","",Open,1,30,0
17911,BME,9999,001,Independent Study,"1 - 12","Cameron Bass","TBA","TBA","Dissertation","",Open,0,75,0
17989,BME,9999,002,Independent Study,"1 - 12","Edward Botchwey","TBA","TBA","Dissertation","",Open,3,30,0
17990,BME,9999,003,Independent Study,"1 - 12","Frederick Epstein","TBA","TBA","Dissertation","",Open,3,30,0
17991,BME,9999,004,Independent Study,"1 - 12","Brian Helmke","TBA","TBA","Dissertation","",Open,1,30,0
17992,BME,9999,005,Independent Study,"1 - 12","Jeffrey Holmes","TBA","TBA","Dissertation","",Open,3,30,0
17993,BME,9999,006,Independent Study,"1 - 12","John Hossack","TBA","TBA","Dissertation","",Open,5,30,0
17994,BME,9999,007,Independent Study,"1 - 12","Richard Kent","TBA","TBA","Dissertation","",Open,0,30,0
17995,BME,9999,008,Independent Study,"1 - 12","Alexander Klibanov","TBA","TBA","Dissertation","",Open,1,30,0
17996,BME,9999,009,Independent Study,"1 - 12","Michael Lawrence","TBA","TBA","Dissertation","",Open,2,30,0
17997,BME,9999,010,Independent Study,"1 - 12","John Mugler","TBA","TBA","Dissertation","",Open,1,30,0
17998,BME,9999,011,Independent Study,"1 - 12","Shayn Peirce-Cottler","TBA","TBA","Dissertation","",Open,0,30,0
17999,BME,9999,012,Independent Study,"1 - 12","Richard Price","TBA","TBA","Dissertation","",Open,1,30,0
18000,BME,9999,014,Independent Study,"1 - 12","William Walker","TBA","TBA","Dissertation","",Open,0,30,0
18066,BME,9999,015,Independent Study,"1 - 12","Thomas Skalak","TBA","TBA","Dissertation","",Open,1,30,0
18068,BME,9999,016,Independent Study,"1 - 12","Mark Williams","TBA","TBA","Dissertation","",Open,0,30,0
18069,BME,9999,017,Independent Study,"1 - 12","Kevin Janes","TBA","TBA","Dissertation","",Open,1,30,0
18070,BME,9999,018,Independent Study,"1 - 12","Jeffrey Saucerman","TBA","TBA","Dissertation","",Open,3,30,0
18071,BME,9999,019,Independent Study,"1 - 12","William Guilford","TBA","TBA","Dissertation","",Open,1,30,0
18073,BME,9999,020,Independent Study,"1 - 12","Jason Papin","TBA","TBA","Dissertation","",Open,2,30,0
18077,BME,9999,021,Independent Study,"1 - 12","Kimberly Kelly","TBA","TBA","Dissertation","",Open,4,30,0
18078,BME,9999,022,Independent Study,"1 - 12","Cato Laurencin","TBA","TBA","Dissertation","",Open,1,30,0
18079,BME,9999,023,Independent Study,"1 - 12","Edward Botchwey","TBA","TBA","Dissertation","",Open,0,30,0
18080,BME,9999,024,Independent Study,"1 - 12","Jeffrey Corwin","TBA","TBA","Dissertation","",Open,0,30,0
18081,BME,9999,025,Independent Study,"1 - 12","Christopher Rembold","TBA","TBA","Dissertation","",Open,0,30,0
18082,BME,9999,026,Independent Study,"1 - 12","Brett Blackman","TBA","TBA","Dissertation","",Open,3,30,0
18083,BME,9999,027,Independent Study,"1 - 12","Craig Meyer","TBA","TBA","Dissertation","",Open,3,30,0
18084,BME,9999,028,Independent Study,"1 - 12","Stuart Berr","TBA","TBA","Dissertation","",Open,1,30,0
18085,BME,9999,029,Independent Study,"1 - 12","Frederick Epstein","TBA","TBA","Dissertation","",Open,0,30,0
18086,BME,9999,030,Independent Study,"1 - 12","Brent French","TBA","TBA","Dissertation","",Open,1,30,0
18393,BME,9999,031,Independent Study,"1 - 12","Brian Wamhoff","TBA","TBA","Dissertation","",Open,0,30,0
21607,BME,9999,032,Independent Study,"1 - 12","Silvia Blemker","TBA","TBA","Dissertation","",Open,1,30,0
21973,BME,9999,033,Independent Study,"1 - 12","Michael Salerno","TBA","TBA","Dissertation","",Open,0,30,0
20951,BUS,3610,701,Lecture,"3","Cory Kirchert","Sa 9:00AM - 12:30PM","Northern Virginia Center","Money and the Financial System","",Closed,4,4,0
20991,BUS,5310,701,Lecture,"3","Jennifer Harris","Tu 1:34AM - 1:34AM","Web-Based Course-no class mtgs","Financial Management","",Open,17,24,0
20992,BUS,5340,701,Lecture,"3","Paul Combs","Tu 1:35AM - 1:35AM","Web-Based Course-no class mtgs","Employee Recruitment and Development","",Open,10,24,0
17648,CE,2010,001,Lecture,"3","Brian Smith","MoWe 12:30PM - 1:45PM","Thornton Hall E316","Civil Engineering Techniques","",Closed,82,80,0
17649,CE,2300,001,Lecture,"3","Marek-Jerzy Pindera","TuTh 2:00PM - 3:15PM","Mechanical Engr Bldg 205","Statics","",Open,69,70,0
18478,CE,3210,001,Lecture,"3","Richard Miksad","TuTh 11:00AM - 12:15PM","Thornton Hall E316","Fluid Mechanics","",Open,68,70,0
18479,CE,3212,001,Laboratory,"1","Richard Miksad","Tu 9:30AM - 10:45AM","Thornton Hall D222","Fluid Mechanics Laboratory","",Closed,17,17,0
18480,CE,3212,002,Laboratory,"1","Richard Miksad","Th 9:30AM - 10:45AM","Thornton Hall D222","Fluid Mechanics Laboratory","",Closed,17,17,0
18481,CE,3212,003,Laboratory,"1","Richard Miksad","Tu 2:00PM - 3:15PM","Thornton Hall D222","Fluid Mechanics Laboratory","",Open,16,18,0
18482,CE,3212,004,Laboratory,"1","Richard Miksad","Th 2:00PM - 3:15PM","Thornton Hall D222","Fluid Mechanics Laboratory","",Open,13,18,0
17879,CE,3300,001,Lecture,"3","Thomas Baber","MoWe 2:00PM - 3:15PM","Olsson Hall 005","Structural Mechanics","",Closed,71,70,0
17650,CE,3700,001,Lecture,"3","Michael Brown","MoWe 8:30AM - 9:45AM","Olsson Hall 005","Properties and Behavior of Materials","",Open,66,70,0
17652,CE,3702,001,Laboratory,"1","Michael Brown","Mo 3:30PM - 5:30PM","Thornton Hall D001","Materials Laboratory","",Closed,18,18,0
17651,CE,3702,002,Laboratory,"1","Michael Brown","Mo 3:30PM - 5:30PM","Thornton Hall D001","Materials Laboratory","",Open,13,18,0
17653,CE,3702,003,Laboratory,"1","Michael Brown","Tu 8:45AM - 10:45AM","Thornton Hall D001","Materials Laboratory","",Closed,17,15,0
18513,CE,3702,005,Laboratory,"1","Michael Brown","We 3:30PM - 5:30PM","Thornton Hall D001","Materials Laboratory","",Closed,17,17,0
20410,CE,3800,001,Seminar,"1","Brian Smith","Fr 2:00PM - 3:15PM","Olsson Hall 120","Civil Engineering Undergraduate Seminar","",Open,0,70,0
20413,CE,4100,001,Lecture,"3","Andres Clarens","MoWeFr 10:00AM - 10:50AM","Chemistry Bldg 305","Water Chemistry for Environmental Engineering","",Open,17,25,0
18483,CE,4210,001,Lecture,"3","Teresa Culver","Tu 9:45AM - 10:45AM","Thornton Hall D223","Stormwater Management","",Closed,29,24,0
17654,CE,4300,001,Lecture,"3","Jose Gomez","MoWe 8:30AM - 9:45AM","Olsson Hall 011","Design of Metal Structures I","",Open,69,70,0
20411,CE,4320,001,Lecture,"3","Clyde Buckner","MoWe 12:30PM - 1:45PM","Thornton Hall D222","Advanced Reinforced Concrete Design","",Open,9,20,0
17655,CE,4400,001,Lecture,"3","Byungkyu Park","MoWe 5:00PM - 6:15PM","Thornton Hall D115","Traffic Operations","",Open,20,30,0
22108,CE,4500,001,Lecture,"1 - 3","Teresa Culver","TBA","TBA","Special Topics in Civil Engineering","Low Impact Desgn Commu Club",Open,6,8,0
17656,CE,4991,001,Lecture,"4","James Smith","TuTh 2:00PM - 4:45PM","Thornton Hall E316","Civil Engineering Design and Practice","",Open,58,60,0
17658,CE,4995,001,Independent Study,"1 - 4","Teresa Culver","TBA","TBA","Civil Engineering Research","",Closed,5,5,0
17659,CE,4995,002,Independent Study,"1 - 4","Lisa Colosi","TBA","TBA","Civil Engineering Research","",Open,2,5,0
17657,CE,4995,003,Independent Study,"1 - 4","Brian Smith","TBA","TBA","Civil Engineering Research","",Open,4,5,0
18435,CE,4995,004,Independent Study,"1 - 4","Andres Clarens","TBA","TBA","Civil Engineering Research","",Open,3,5,0
18517,CE,4995,005,Independent Study,"1 - 4","Michael Fontaine","TBA","TBA","Civil Engineering Research","",Open,1,30,0
21685,CE,4995,006,Independent Study,"3","Joanna Curran","TBA","TBA","Civil Engineering Research","Dam Removal & RiverRestoration",Open,12,30,0
22179,CE,4995,007,Independent Study,"1 - 4","Richard Miksad","TBA","TBA","Civil Engineering Research","",Open,1,30,0
22264,CE,4995,008,Independent Study,"1 - 4","Marek-Jerzy Pindera","TBA","TBA","Civil Engineering Research","",Open,1,10,0
18506,CE,6040,001,Lecture,"3","Steven Chase","MoWe 6:30PM - 7:45PM","Thornton Hall A119","Infrastructure Management","",Open,8,40,0
21218,CE,6040,501,Lecture,"3","Steven Chase","MoWe 6:30PM - 7:45PM","Central Virginia Center","Infrastructure Management","",Open,1,30,0
21205,CE,6040,601,Lecture,"3","Steven Chase","MoWe 6:30PM - 7:45PM","Hampton Roads Center","Infrastructure Management","",Open,0,30,0
20935,CE,6040,701,Lecture,"3","Steven Chase","MoWe 6:30PM - 7:45PM","Northern Virginia Center","Infrastructure Management","",Open,4,24,0
21077,CE,6040,801,Lecture,"3","Steven Chase","MoWe 6:30PM - 7:45PM","Richmond Regional Center","Infrastructure Management","",Open,0,30,0
21037,CE,6040,901,Lecture,"3","Steven Chase","MoWe 6:30PM - 7:45PM","Roanoke Higher Ed Center","Infrastructure Management","",Open,1,10,0
18499,CE,6200,001,Lecture,"3","Wu-Seng Lung","TuTh 2:00PM - 3:15PM","Mechanical Engr Bldg 345","Fate and Transport Modeling of Ecosystems","",Open,6,15,0
20414,CE,6220,001,Lecture,"3","Andres Clarens","MoWeFr 10:00AM - 10:50AM","Chemistry Bldg 305","Water Chemistry for Environmental Engineering","",Open,8,10,0
20412,CE,6320,001,Lecture,"3","Clyde Buckner","MoWe 12:30PM - 1:45PM","Thornton Hall D222","Advanced Reinforced Concrete Design","",Open,5,15,0
17660,CE,6400,001,Lecture,"3","Byungkyu Park","MoWe 5:00PM - 6:15PM","Thornton Hall D115","Traffic Operations","",Open,5,15,0
20417,CE,6430,001,Lecture,"3","John Miller","TuTh 9:30AM - 10:45AM","Mechanical Engr Bldg 215","Intermodal Transportation","",Open,11,16,0
17661,CE,6500,001,Lecture,"3","Byungkyu Park","TBA","TBA","Special Topics in Civil Engineering","",Open,0,10,0
22113,CE,6500,002,Independent Study,"3","Richard Miksad","TBA","TBA","Special Topics in Civil Engineering","Paleo Engineering",Open,2,30,0
20898,CE,6555,001,Lecture,"3","James Groves","Mo 4:00PM - 6:45PM","Thornton Hall A120","Special Topics in Distance Learning","Analysis of  Air Trans Systems",Open,3,38,0
21811,CE,6555,501,Lecture,"3","James Groves","Mo 4:00PM - 6:45PM","Central Virginia Center","Special Topics in Distance Learning","Analysis of  Air Trans Systems",Open,0,30,0
21812,CE,6555,502,Lecture,"3","James Groves","We 4:00PM - 6:45PM","Central Virginia Center","Special Topics in Distance Learning","Hazardous Waste Management",Open,0,30,0
20430,CE,6720,001,Lecture,"3","Richard Kent","MoWe 2:00PM - 3:15PM","Mechanical Engr Bldg 339","Continuum Mechanics","",Open,3,10,0
20416,CE,6740,001,Lecture,"3","Thomas Baber","MoWe 9:00AM - 10:15AM","Mechanical Engr Bldg 345","Plates and Shells","",Open,2,15,0
20425,CE,6750,001,Lecture,"3","Marek-Jerzy Pindera","TuTh 11:00AM - 12:15PM","Mechanical Engr Bldg 347","Mechanics of Composite Materials","",Open,4,10,0
17662,CE,6993,001,Independent Study,"1 - 12","Andres Clarens","TBA","TBA","Independent Study","",Open,0,10,0
21978,CE,6993,002,Independent Study,"1 - 12","Teresa Culver","TBA","TBA","Independent Study","",Open,4,30,0
17663,CE,6995,001,Independent Study,"1 - 12","Lisa Colosi","TBA","TBA","Supervised Project Research","",Open,0,25,0
18351,CE,6995,002,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Supervised Project Research","",Open,0,30,0
18371,CE,6995,003,Independent Study,"1 - 12","Steven Chase","TBA","TBA","Supervised Project Research","",Open,1,30,0
18374,CE,6995,004,Independent Study,"1 - 12","Byungkyu Park","TBA","TBA","Supervised Project Research","",Open,0,30,0
18375,CE,6995,005,Independent Study,"1 - 12","Brian Smith","TBA","TBA","Supervised Project Research","",Open,0,30,0
21686,CE,6995,006,Independent Study,"3","Joanna Curran","TBA","TBA","Supervised Project Research","Dam Removal & RiverRestoration",Open,2,30,0
20415,CE,7001,001,Lecture,"0","Byungkyu Park","Fr 2:00PM - 3:15PM","Thornton Hall D221","Graduate Seminar","",Open,17,48,0
17950,CE,7500,001,Lecture,"1 - 12","Wu-Seng Lung","TBA","TBA","Special Topics in Civil Engineering","",Open,0,1,0
17664,CE,7993,001,Independent Study,"1 - 12","Joanna Curran","TBA","TBA","Independent Research in CE","",Open,0,50,0
18394,CE,7993,002,Independent Study,"1 - 12","Andres Clarens","TBA","TBA","Independent Research in CE","",Open,0,30,0
18414,CE,7993,003,Independent Study,"1 - 12","Jose Gomez","TBA","TBA","Independent Research in CE","",Open,0,30,0
18583,CE,7995,001,Independent Study,"1 - 12","Byungkyu Park","TBA","TBA","Supervised Project Research","",Open,0,30,0
18383,CE,8001,001,Independent Study,"1 - 12","Joanna Curran","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18384,CE,8001,002,Independent Study,"1 - 12","Marek-Jerzy Pindera","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18431,CE,8001,003,Independent Study,"1 - 12","Michael Brown","TBA","TBA","Graduate Teaching Instruction","",Open,1,30,0
18523,CE,8001,004,Independent Study,"1 - 12","Brian Smith","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18525,CE,8001,005,Independent Study,"1 - 12","Richard Miksad","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18526,CE,8001,006,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18527,CE,8001,007,Independent Study,"1 - 12","Jose Gomez","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18528,CE,8001,008,Independent Study,"1 - 12","James Smith","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18529,CE,8001,009,Independent Study,"1 - 12","Byungkyu Park","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18530,CE,8001,010,Independent Study,"1 - 12","Lisa Colosi","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
21945,CE,8001,011,Independent Study,"1 - 12","Steven Chase","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
21946,CE,8001,012,Independent Study,"1 - 12","Teresa Culver","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
21947,CE,8001,013,Independent Study,"1 - 12","Andres Clarens","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
17665,CE,8999,001,Independent Study,"1 - 12","Michael Demetsky","TBA","TBA","Thesis","",Open,2,30,0
18001,CE,8999,002,Independent Study,"1 - 12","Brian Smith","TBA","TBA","Thesis","",Open,1,30,0
18341,CE,8999,003,Independent Study,"1 - 12","Andres Clarens","TBA","TBA","Thesis","",Open,1,30,0
18342,CE,8999,004,Independent Study,"1 - 12","Lisa Colosi","TBA","TBA","Thesis","",Open,1,30,0
18343,CE,8999,005,Independent Study,"1 - 12","Teresa Culver","TBA","TBA","Thesis","",Open,1,30,0
18344,CE,8999,006,Independent Study,"1 - 12","Joanna Curran","TBA","TBA","Thesis","",Open,1,30,0
18346,CE,8999,008,Independent Study,"1 - 12","Wu-Seng Lung","TBA","TBA","Thesis","",Open,0,30,0
18347,CE,8999,009,Independent Study,"1 - 12","Richard Miksad","TBA","TBA","Thesis","",Open,2,30,0
18348,CE,8999,010,Independent Study,"1 - 12","Byungkyu Park","TBA","TBA","Thesis","",Open,1,30,0
18349,CE,8999,011,Independent Study,"1 - 12","Marek-Jerzy Pindera","TBA","TBA","Thesis","",Open,0,30,0
18350,CE,8999,012,Independent Study,"1 - 12","James Smith","TBA","TBA","Thesis","",Open,1,30,0
18365,CE,8999,014,Independent Study,"1 - 12","Steven Chase","TBA","TBA","Thesis","",Open,2,30,0
18367,CE,8999,015,Independent Study,"1 - 12","Michael Fontaine","TBA","TBA","Thesis","",Open,0,30,0
18368,CE,8999,016,Independent Study,"1 - 12","Michael Brown","TBA","TBA","Thesis","",Open,2,30,0
18369,CE,8999,018,Independent Study,"1 - 12","Jose Gomez","TBA","TBA","Thesis","",Open,0,30,0
18370,CE,8999,020,Independent Study,"1 - 12","John Miller","TBA","TBA","Thesis","",Open,0,30,0
18576,CE,8999,021,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Thesis","",Open,1,30,0
18352,CE,9999,003,Independent Study,"1 - 12","Andres Clarens","TBA","TBA","Dissertation","",Open,5,30,0
18353,CE,9999,004,Independent Study,"1 - 12","Lisa Colosi","TBA","TBA","Dissertation","",Open,2,30,0
18354,CE,9999,005,Independent Study,"1 - 12","Teresa Culver","TBA","TBA","Dissertation","",Open,3,30,0
18355,CE,9999,006,Independent Study,"1 - 12","Joanna Curran","TBA","TBA","Dissertation","",Open,3,30,0
18356,CE,9999,007,Independent Study,"1 - 12","Michael Demetsky","TBA","TBA","Dissertation","",Open,1,30,0
18358,CE,9999,009,Independent Study,"1 - 12","Cornelius Horgan","TBA","TBA","Dissertation","",Open,0,30,0
18359,CE,9999,010,Independent Study,"1 - 12","Wu-Seng Lung","TBA","TBA","Dissertation","",Open,1,30,0
18360,CE,9999,011,Independent Study,"1 - 12","Richard Miksad","TBA","TBA","Dissertation","",Open,0,30,0
18361,CE,9999,012,Independent Study,"1 - 12","Byungkyu Park","TBA","TBA","Dissertation","",Open,3,30,0
18362,CE,9999,013,Independent Study,"1 - 12","Marek-Jerzy Pindera","TBA","TBA","Dissertation","",Open,2,30,0
18363,CE,9999,014,Independent Study,"1 - 12","James Smith","TBA","TBA","Dissertation","",Open,3,30,0
18364,CE,9999,015,Independent Study,"1 - 12","Brian Smith","TBA","TBA","Dissertation","",Open,3,30,0
18366,CE,9999,016,Independent Study,"1 - 12","Steven Chase","TBA","TBA","Dissertation","",Open,0,30,0
