ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
12404,COGS,4970,001,Independent Study,"0","Chad Dodson","TBA","TBA","Distinguished Major Thesis","",Open,0,20,0
11696,COGS,4980,001,Independent Study,"6","Chad Dodson","TBA","TBA","Distinguished Major Thesis","",Open,6,20,0
16557,COMM,1800,001,Lecture,"3","Robert Kemp","TuTh 2:00PM - 3:15PM","Wilson Hall 402","Making Business Work","",Closed,77,70,0
21220,COMM,1800,002,Lecture,"3","Robert Kemp","TuTh 2:00PM - 3:15PM","Wilson Hall 402","Making Business Work","",Closed,75,70,0
16687,COMM,1800,003,Lecture,"3","Robert Kemp","TuTh 2:00PM - 3:15PM","Wilson Hall 402","Making Business Work","",Closed,79,70,0
21221,COMM,1800,004,Lecture,"3","Robert Kemp","TuTh 2:00PM - 3:15PM","Wilson Hall 402","Making Business Work","",Closed,78,70,0
21222,COMM,1800,005,Lecture,"3","Robert Kemp","TuTh 3:30PM - 4:45PM","Wilson Hall 402","Making Business Work","",Closed,77,70,0
21223,COMM,1800,006,Lecture,"3","Robert Kemp","TuTh 3:30PM - 4:45PM","Wilson Hall 402","Making Business Work","",Closed,73,70,0
21224,COMM,1800,007,Lecture,"3","Robert Kemp","TuTh 3:30PM - 4:45PM","Wilson Hall 402","Making Business Work","",Closed,73,70,0
21225,COMM,1800,008,Lecture,"3","Robert Kemp","TuTh 3:30PM - 4:45PM","Wilson Hall 402","Making Business Work","",Closed,72,70,0
16558,COMM,2000,001,Lecture,"1","Rebecca Leonard","Mo 5:00PM - 6:45PM","Robertson Hall 258","Business Skills in Today's Workplace","",Closed,26,20,0
16559,COMM,2010,001,Lecture,"3","Ann Backof","TuTh 9:30AM - 10:45AM","Robertson Hall 120","Introduction to Financial Accounting","",Closed,131,130,0
16560,COMM,2010,002,Lecture,"3","Ann Backof","TuTh 12:30PM - 1:45PM","Robertson Hall 120","Introduction to Financial Accounting","",Open,127,130,0
16561,COMM,2010,003,Lecture,"3","Ann Backof","TuTh 3:30PM - 4:45PM","Robertson Hall 120","Introduction to Financial Accounting","",Closed,130,130,0
16562,COMM,2020,001,Lecture,"3","Patrick Wilkie","MoWe 9:30AM - 10:45AM","Robertson Hall 120","Introduction to Management Accounting","",Open,155,170,0
16563,COMM,2020,002,Lecture,"3","Patrick Wilkie","MoWe 12:30PM - 1:45PM","Robertson Hall 120","Introduction to Management Accounting","",Closed,170,170,0
16564,COMM,2020,003,Lecture,"3","Patrick Wilkie","MoWe 2:00PM - 3:15PM","Robertson Hall 120","Introduction to Management Accounting","",Open,168,170,0
20957,COMM,2559,001,Lecture,"3","David Touve, Douglas Muir","TuTh 2:00PM - 3:15PM","Rouss Hall 403","New Course in Commerce","iStartup",Closed,48,40,0
21895,COMM,2559,002,Lecture,"1","David Touve","Tu 5:00PM - 6:15PM","Robertson Hall 225","New Course in Commerce","iStartup Mini",Closed,38,35,0
16565,COMM,2600,001,Lecture,"3","Tom Bateman","MoWe 11:00AM - 12:15PM","Robertson Hall 120","Leadership Across the Disciplines","",Closed,170,160,16
16566,COMM,2730,001,Lecture,"3","Karin Bonding","MoWe 8:00AM - 9:15AM","Robertson Hall 123","Personal Finance","",Open,97,110,0
16567,COMM,3040,001,Lecture,"4.5","Andrew Hess, Gary Ballinger, Robert Webb","TuTh 9:30AM - 12:15PM","Robertson Hall 223","Strategic Value Creation","",Open,39,40,0
16568,COMM,3040,002,Lecture,"4.5","Andrew Hess, Gary Ballinger, Robert Webb","TuTh 2:00PM - 4:45PM","Robertson Hall 223","Strategic Value Creation","",Open,36,40,0
16569,COMM,3040,003,Lecture,"4.5","Amanda Cowen, Jeremy Marcel, Mark White","TuTh 9:30AM - 12:15PM","Robertson Hall 246","Strategic Value Creation","",Closed,40,40,0
16570,COMM,3040,004,Lecture,"4.5","Amanda Cowen, Jeremy Marcel, Mark White","TuTh 2:00PM - 4:45PM","Robertson Hall 246","Strategic Value Creation","",Closed,42,41,0
16571,COMM,3040,005,Lecture,"4.5","Adelaide King, David Lehman, Michael Atchison","MoWe 9:30AM - 12:15PM","Robertson Hall 246","Strategic Value Creation","",Closed,42,40,0
16572,COMM,3040,006,Lecture,"4.5","Adelaide King, David Lehman, Michael Atchison","MoWe 2:00PM - 4:45PM","Robertson Hall 246","Strategic Value Creation","",Closed,40,40,0
16573,COMM,3040,007,Lecture,"4.5","Gayle Erwin, Jennifer Knippen, Marcia Pentz-Harris, Robert Cross, William Kehoe","MoWe 9:30AM - 12:15PM","Robertson Hall 254","Strategic Value Creation","",Open,31,40,0
16574,COMM,3040,008,Lecture,"4.5","Gayle Erwin, Jennifer Knippen, Marcia Pentz-Harris, Robert Cross, William Kehoe","MoWe 2:00PM - 4:45PM","Robertson Hall 254","Strategic Value Creation","",Open,37,40,0
16575,COMM,3050,001,Lecture,"3","Gary Ballinger, Lynn Hamilton","TBA","TBA","Entry Strategies in Emerging Markets","",Open,39,40,0
16576,COMM,3050,002,Lecture,"3","Gary Ballinger, Lynn Hamilton","TBA","TBA","Entry Strategies in Emerging Markets","",Open,36,40,0
16577,COMM,3050,003,Lecture,"3","Ira Harris, Robert Patterson","TBA","TBA","Entry Strategies in Emerging Markets","",Closed,41,40,0
16578,COMM,3050,004,Lecture,"3","Ira Harris, Robert Patterson","TBA","TBA","Entry Strategies in Emerging Markets","",Closed,42,41,0
16579,COMM,3050,005,Lecture,"3","Janette Martin, Robert Brown","TBA","TBA","Entry Strategies in Emerging Markets","",Closed,42,40,0
16580,COMM,3050,006,Lecture,"3","Janette Martin, Robert Brown","TBA","TBA","Entry Strategies in Emerging Markets","",Closed,40,40,0
16581,COMM,3050,007,Lecture,"3","Marcia Pentz-Harris, William Kehoe","TBA","TBA","Entry Strategies in Emerging Markets","",Open,31,40,0
16582,COMM,3050,008,Lecture,"3","Marcia Pentz-Harris, William Kehoe","TBA","TBA","Entry Strategies in Emerging Markets","",Open,37,40,0
16583,COMM,3060,001,Lecture,"1.5","Anthony Baglioni","TBA","TBA","Quantitative Analysis II","",Open,39,40,0
16584,COMM,3060,002,Lecture,"1.5","Anthony Baglioni","TBA","TBA","Quantitative Analysis II","",Open,36,40,0
16585,COMM,3060,003,Lecture,"1.5","Anthony Baglioni","TBA","TBA","Quantitative Analysis II","",Closed,41,40,0
16586,COMM,3060,004,Lecture,"1.5","Anthony Baglioni","TBA","TBA","Quantitative Analysis II","",Closed,42,41,0
16587,COMM,3060,005,Lecture,"1.5","Cynthia Fraser","TBA","TBA","Quantitative Analysis II","",Closed,42,40,0
16588,COMM,3060,006,Lecture,"1.5","Cynthia Fraser","TBA","TBA","Quantitative Analysis II","",Closed,40,40,0
16589,COMM,3060,007,Lecture,"1.5","Cynthia Fraser","TBA","TBA","Quantitative Analysis II","",Open,31,40,0
16590,COMM,3060,008,Lecture,"1.5","Cynthia Fraser","TBA","TBA","Quantitative Analysis II","",Open,37,40,0
16591,COMM,3120,001,Lecture,"3","David Eichelberger","TuTh 11:00AM - 12:15PM","Robertson Hall 221","Intermediate Accounting II","",Closed,32,30,0
16592,COMM,3120,002,Lecture,"3","David Eichelberger","TuTh 12:30PM - 1:45PM","Robertson Hall 225","Intermediate Accounting II","",Closed,31,30,0
16593,COMM,3120,003,Lecture,"3","David Eichelberger","TuTh 2:00PM - 3:15PM","Robertson Hall 225","Intermediate Accounting II","",Open,26,30,0
16610,COMM,3200,001,Lecture,"3","Jason Williamson","TuTh 12:30PM - 1:45PM","Robertson Hall 227","Project Management","",Closed,41,35,0
16611,COMM,3200,002,Lecture,"3","Jason Williamson","TuTh 2:00PM - 3:15PM","Robertson Hall 227","Project Management","",Closed,39,35,0
16685,COMM,3200,003,Lecture,"3","Suprateek Sarker","MoWe 9:30AM - 10:45AM","Robertson Hall 221","Project Management","",Open,33,35,0
16661,COMM,3220,001,Lecture,"3","Gigi Kelly","MoWe 12:30PM - 1:45PM","Robertson Hall 254","Database Management Systems and Business Intelligence","",Open,31,32,0
20425,COMM,3220,002,Lecture,"3","Suprateek Sarker","MoWe 11:00AM - 12:15PM","Robertson Hall 225","Database Management Systems and Business Intelligence","",Closed,32,30,0
16598,COMM,3330,001,Lecture,"3","David Mick","MoWe 9:30AM - 10:45AM","Robertson Hall 258","Marketing Research Techniques","",Open,20,30,0
16599,COMM,3330,002,Lecture,"3","David Mick","MoWe 12:30PM - 1:45PM","Robertson Hall 258","Marketing Research Techniques","",Closed,35,30,0
16600,COMM,3330,003,Lecture,"3","David Mick","MoWe 2:00PM - 3:15PM","Robertson Hall 258","Marketing Research Techniques","",Closed,33,30,0
16684,COMM,3330,004,Lecture,"3","Anthony Baglioni","TuTh 12:30PM - 1:45PM","Robertson Hall 246","Marketing Research Techniques","",Closed,35,30,0
16594,COMM,3410,001,Lecture,"3","Sherri Moore","TuTh 11:00AM - 12:15PM","Robertson Hall 120","Commercial Law I","",Closed,181,120,0
16596,COMM,3410,002,Lecture,"3","Sherri Moore","TuTh 12:30PM - 1:45PM","Maury Hall 209","Commercial Law I","",Closed,304,250,0
16597,COMM,3420,001,Lecture,"3","Sherri Moore","MoWe 3:30PM - 4:45PM","Robertson Hall 120","Commercial Law II","",Closed,151,150,0
20450,COMM,3559,001,Lecture,"1","David Mick, Samuel Green","Tu 6:30PM - 8:00PM","McLeod Hall 2015","New Course in Commerce","Life Maintenance & Stress Mgmt",Closed,26,26,0
16601,COMM,3610,001,Lecture,"3","Tom Bateman","Tu 6:00PM - 8:45PM","Rouss Hall 403","Learning to Lead","",Closed,30,30,0
16602,COMM,3720,001,Lecture,"3","Zhaohui Chen","MoWe 12:30PM - 1:45PM","Rouss Hall 403","Intermediate Corporate Finance","",Closed,41,33,0
16603,COMM,3720,002,Lecture,"3","David Smith","MoWe 12:30PM - 1:45PM","Robertson Hall 256","Intermediate Corporate Finance","",Closed,42,33,0
16604,COMM,3720,003,Lecture,"3","Zhaohui Chen","MoWe 2:00PM - 3:15PM","Robertson Hall 256","Intermediate Corporate Finance","",Closed,37,33,0
16605,COMM,3720,004,Lecture,"3","Carola Schenone","TuTh 11:00AM - 12:15PM","Rouss Hall 403","Intermediate Corporate Finance","",Open,17,33,0
16664,COMM,3720,005,Lecture,"3","Carola Schenone","TuTh 12:30PM - 1:45PM","Rouss Hall 403","Intermediate Corporate Finance","",Open,25,33,0
16692,COMM,3720,006,Lecture,"3","Zhaohui Chen","MoWe 9:30AM - 10:45AM","Robertson Hall 225","Intermediate Corporate Finance","",Closed,41,33,0
16644,COMM,3721,001,Laboratory,"1","Patrick Dennis","Tu 9:30AM - 10:45AM","Robertson Hall 225","Quantitative Finance","",Closed,41,35,0
16645,COMM,3721,002,Laboratory,"1","Patrick Dennis","Th 9:30AM - 10:45AM","Robertson Hall 225","Quantitative Finance","",Closed,40,35,0
16646,COMM,3721,003,Laboratory,"1","Patrick Dennis","Tu 12:30PM - 1:45PM","Robertson Hall 254","Quantitative Finance","",Closed,41,35,0
16647,COMM,3721,004,Laboratory,"1","Patrick Dennis","Th 12:30PM - 1:45PM","Robertson Hall 254","Quantitative Finance","",Closed,42,35,0
16648,COMM,3721,005,Laboratory,"1","Patrick Dennis","Tu 2:00PM - 3:15PM","Robertson Hall 254","Quantitative Finance","",Closed,39,35,0
16649,COMM,3721,006,Laboratory,"1","Patrick Dennis","Th 2:00PM - 3:15PM","Robertson Hall 254","Quantitative Finance","",Closed,39,35,0
16606,COMM,3790,001,Lecture,"3","Brendan Richardson","We 11:00AM - 1:45PM","Robertson Hall 221","Venture Capital and the Emerging Firm","",Closed,39,35,0
16607,COMM,3810,001,Lecture,"3","Thomas Package","MoWe 3:30PM - 4:45PM","TBA","Business Ethics","",Open,16,20,0
16609,COMM,3845,001,Lecture,"3","William Wilkerson","MoWe 9:30AM - 10:45AM","Rouss Hall 403","Foundations of International Business","",Open,19,20,0
16672,COMM,3845,002,Lecture,"3","William Wilkerson","MoWe 11:00AM - 12:15PM","Rouss Hall 403","Foundations of International Business","",Closed,20,20,0
16703,COMM,3880,001,Lecture,"3","Carla Jones","TuTh 11:00AM - 12:15PM","Campbell Hall 153","Global Sustainability","",Closed,152,150,2
16653,COMM,4193,001,Lecture,"3","Susan Porter","Fr 9:30AM - 12:30PM","Rouss Hall 403","GCI: Special Topics in International Accounting in Ireland","",Open,14,30,0
16612,COMM,4230,001,Lecture,"3","Stefano Grazioli","TuTh 12:30PM - 1:45PM","Robertson Hall 223","Information Technology in Finance","",Closed,22,20,0
16688,COMM,4240,1,Lecture,"4.5","Ahmed Abbasi","MoWeFr 12:30PM - 1:45PM","Robertson Hall 246","Electronic Commerce and Web Analytics","",Closed,22,20,0
16689,COMM,4260,1,Lecture,"3","Gigi Kelly","MoWe 9:30AM - 10:45AM","Robertson Hall 227","Business Analytics","",Closed,35,32,0
16613,COMM,4310,001,Lecture,"3","Lucien Bass, William Kehoe","TuTh 12:30PM - 1:45PM","Robertson Hall 258","Global Marketing","",Closed,30,30,0
20935,COMM,4311,001,Lecture,"3","Dean Roberts","Mo 3:30PM - 5:45PM","Robertson Hall 225","Manufacturing in the Global Economy","",Open,15,30,0
16614,COMM,4330,001,Lecture,"3","Lucien Bass","TuTh 11:00AM - 12:15PM","Robertson Hall 225","Negotiating for Value","",Closed,36,30,0
16615,COMM,4330,002,Lecture,"3","Lucien Bass","TuTh 2:00PM - 3:15PM","Robertson Hall 258","Negotiating for Value","",Closed,36,30,0
16616,COMM,4372,001,Lecture,"4.5","Carrie Heilman","TuTh 9:30AM - 10:45AM","Robertson Hall 227","Advertising Campaigns","",Open,22,30,0
16691,COMM,4394,001,Lecture,"4","James Maxham","TBA","TBA","GCI: Market Insights in China","",Closed,35,30,0
20958,COMM,4520,001,Lecture,"1.5","Stefano Grazioli","TuTh 3:30PM - 4:45PM","Robertson Hall 221","Topics in Information Technology","Digital Innovation-1.5 Credits",Open,10,25,0
20930,COMM,4535,001,Lecture,"3","James Maxham","TuTh 3:30PM - 4:45PM","Robertson Hall 118","Topics in Marketing","Cust.Analytics&BrandStrategy",Closed,28,20,0
20433,COMM,4559,001,Lecture,"1 - 4","Christopher Wilcox Elliott","We 3:30PM - 4:45PM","Robertson Hall 258","New Course in Commerce","Business & Culture in the US",Open,22,30,0
21245,COMM,4559,002,Lecture,"1 - 4","Chris Shumway","Tu 3:30PM - 6:15PM","TBA","New Course in Commerce","Global Macro Investing",Closed,6,6,0
20841,COMM,4560,001,Lecture,"3","Kieran O'Connor","MoWe 3:30PM - 4:45PM","Robertson Hall 260","Topics in Management","Decision Making & Negotiation",Open,41,50,0
20986,COMM,4570,001,Lecture,"3","Michael Gallmeyer","MoWe 2:00PM - 3:15PM","Robertson Hall 227","Topics in Finance","Quantitative Finance Seminar",Open,11,30,0
16651,COMM,4602,001,Lecture,"3","Ira Harris","Tu 3:30PM - 6:15PM","Robertson Hall 260","Critical Thinking on Business Issues","",Open,14,20,0
16650,COMM,4621,001,Lecture,"3","Gary Ballinger","MoWe 11:00AM - 12:15PM","Robertson Hall 258","Managing and Leading","",Closed,40,30,0
16617,COMM,4640,001,Lecture,"3","Lynn Hamilton","MoWe 12:30PM - 1:45PM","Robertson Hall 223","Advanced Managerial Communication","",Open,14,18,0
16608,COMM,4641,001,Lecture,"3","Robert Patterson","MoWe 11:00AM - 12:15PM","Robertson Hall 260","Public Speaking & Persuasion","",Open,17,18,0
16621,COMM,4642,001,Lecture,"3","Janette Martin","TuTh 3:30PM - 4:45PM","Robertson Hall 227","Communication Strategies for Business Professionals","",Open,4,16,0
16620,COMM,4643,001,Lecture,"3","Marcia Pentz-Harris","MoWe 12:30PM - 1:45PM","Robertson Hall 227","Advanced Business Speaking","",Closed,20,18,0
16640,COMM,4681,001,Lecture,"3","Brendan Richardson, Eric Martin","Mo 3:30PM - 6:30PM","Robertson Hall 116","Entrepreneurship Track Capstone","",Open,26,35,0
16618,COMM,4690,001,Lecture,"3","William Wilkerson","TuTh 11:00AM - 12:15PM","Robertson Hall 260","Global Management","",Open,29,30,0
20767,COMM,4693,001,Lecture,"3","Jeremy Marcel, Mark White","Tu 6:00PM - 8:00PM","Robertson Hall 227","GCI: The Business of Saving Nature in Ecuador & the Galapogos Islands","",Open,14,25,0
20527,COMM,4710,001,Lecture,"3","Michael Gallmeyer","MoWe 12:30PM - 1:45PM","Robertson Hall 225","Intermediate Investments","",Closed,48,20,0
16678,COMM,4720,001,Lecture,"3","David Smith","MoWe 9:30AM - 10:45AM","Robertson Hall 256","Advanced Corporate Finance: Valuation and Restructuring","",Closed,31,25,0
16702,COMM,4720,002,Lecture,"3","David Smith","MoWe 11:00AM - 12:15PM","Robertson Hall 256","Advanced Corporate Finance: Valuation and Restructuring","",Closed,33,25,0
20529,COMM,4720,003,Lecture,"3","Carola Schenone","TuTh 3:30PM - 4:45PM","Robertson Hall 225","Advanced Corporate Finance: Valuation and Restructuring","",Open,18,25,0
20530,COMM,4721,001,Lecture,"3","William Wilhelm","MoWe 11:00AM - 12:15PM","Robertson Hall 227","Advanced Corporate Finance: Investment Banking","",Closed,34,25,0
20531,COMM,4721,002,Lecture,"3","William Wilhelm","MoWe 3:30PM - 4:45PM","Robertson Hall 227","Advanced Corporate Finance: Investment Banking","",Closed,27,25,0
16699,COMM,4731,001,Lecture,"3","Patrik Sandas","TuTh 9:30AM - 10:45AM","TBA","Advanced Investments:Investment Management and Trading","",Closed,28,25,0
16641,COMM,4760,001,Lecture,"3","Felicia Marston","Th 3:30PM - 6:00PM","Robertson Hall 254","Private Equity","",Closed,25,20,0
16662,COMM,4791,001,Lecture,"3","George Overstreet","Tu 3:30PM - 6:00PM","Rouss Hall 403","Real Estate Investment Analysis","",Open,23,30,0
16659,COMM,4792,001,Lecture,"3","George Overstreet","We 3:30PM - 6:00PM","Robertson Hall 225","Commercial Real Estate Seminar:Advanced Issues and Fieldwork","",Closed,25,25,0
21247,COMM,4821,001,Lecture,"3","Robert Brown","MoWe 12:30PM - 1:45PM","Robertson Hall 260","Managing Sustainable Development","",Closed,34,30,0
16665,COMM,4822,001,Lecture,"3","Mark White","MoWe 2:00PM - 3:15PM","Robertson Hall 260","Invest in Sustainable Future","",Open,26,30,0
16700,COMM,4831,1,Lecture,"2","David Mick","Tu 3:30PM - 5:15PM","Robertson Hall 258","Cultivating Wisdom and Well-Being for Personal & Professional Growth","",Open,20,25,0
16674,COMM,4840,1,Independent Study,"3","James Maxham, Peter Maillet","TBA","TBA","Global Commerce Scholar Thesis","",Closed,8,8,0
16658,COMM,4881,001,Independent Study,"3","Robert Brown","TBA","TBA","Leadership Practicum","",Open,24,30,0
16622,COMM,4993,001,Independent Study,"1","James Maxham","TBA","TBA","Independent Study in Commerce","",Closed,1,1,0
22051,COMM,4993,002,Independent Study,"1","Michael Gallmeyer","TBA","TBA","Independent Study in Commerce","",Closed,1,1,0
22087,COMM,4993,003,Independent Study,"1","Sherri Moore","TBA","TBA","Independent Study in Commerce","",Closed,1,1,0
22134,COMM,4993,004,Independent Study,"1","David Mick","TBA","TBA","Independent Study in Commerce","",Closed,1,1,0
16663,COMM,4995,001,Independent Study,"3","James Maxham","TBA","TBA","Commerce Undergraduate Research","",Closed,2,1,0
21751,COMM,4995,002,Independent Study,"3","Rebecca Leonard","TBA","TBA","Commerce Undergraduate Research","",Closed,1,1,0
22078,COMM,4995,003,Independent Study,"3","William Kehoe","TBA","TBA","Commerce Undergraduate Research","",Closed,2,1,0
22107,COMM,4995,004,Independent Study,"3","Sherri Moore","TBA","TBA","Commerce Undergraduate Research","",Closed,1,1,0
22142,COMM,4995,005,Independent Study,"3","Andrea Roberts","TBA","TBA","Commerce Undergraduate Research","",Closed,1,1,0
16624,COMM,5130,001,Lecture,"3","Susan Williams","MoWe 12:30PM - 1:45PM","Robertson Hall 116","Advanced Financial Accounting","",Open,32,35,0
16667,COMM,5130,2,Lecture,"3","Susan Williams","MoWe 12:30PM - 1:45PM","TBA","Advanced Financial Accounting","",Closed,14,14,0
16625,COMM,5130,003,Lecture,"3","Susan Williams","MoWe 2:00PM - 3:15PM","Robertson Hall 116","Advanced Financial Accounting","",Closed,37,35,0
16668,COMM,5130,4,Lecture,"3","Susan Williams","MoWe 2:00PM - 3:15PM","TBA","Advanced Financial Accounting","",Open,0,10,0
16626,COMM,5460,001,Lecture,"3","Patrick Wilkie","TuTh 12:30PM - 1:45PM","Robertson Hall 221","Federal Taxation II","",Open,23,25,0
16669,COMM,5460,2,Lecture,"3","Patrick Wilkie","TuTh 12:30PM - 1:45PM","TBA","Federal Taxation II","",Open,6,10,0
16627,COMM,5460,003,Lecture,"3","Patrick Wilkie","TuTh 2:00PM - 3:15PM","Robertson Hall 221","Federal Taxation II","",Open,11,25,0
16670,COMM,5460,4,Lecture,"3","Patrick Wilkie","TuTh 2:00PM - 3:15PM","TBA","Federal Taxation II","",Open,1,10,0
20845,COMM,5510,001,Lecture,"3","Adam Koch","TuTh 9:30AM - 10:45AM","Robertson Hall 254","Selected Topics in Commerce","Financial Statement Analysis",Closed,37,35,0
20847,COMM,5510,002,Lecture,"3","Adam Koch","TuTh 11:00AM - 12:15PM","Robertson Hall 254","Selected Topics in Commerce","Financial Statement Analysis",Closed,39,35,0
10627,CPLT,2020,100,Lecture,"4","Paul Cantor","TuTh 12:30PM - 1:45PM","McLeod Hall 2014","History of European Literature II","",Open,37,80,0
10628,CPLT,2020,101,Discussion,"4","Zachary Ludington","Fr 12:30PM - 1:45PM","New Cabell Hall 036","History of European Literature II","",Open,10,20,0
10629,CPLT,2020,102,Discussion,"4","Zachary Ludington","Th 5:00PM - 6:15PM","Maury Hall 113","History of European Literature II","",Open,13,20,0
10631,CPLT,2020,103,Discussion,"4","Kiera Allison","Th 6:30PM - 7:45PM","Bryan Hall 328","History of European Literature II","",Open,8,20,0
10630,CPLT,2020,104,Discussion,"4","Kiera Allison","Th 5:00PM - 6:15PM","Bryan Hall 328","History of European Literature II","",Open,6,20,0
16020,CPLT,3590,001,Lecture,"3","John Alexander","WeFr 2:00PM - 3:15PM","New Cabell Hall 268","Topics in Comparative Literature","Spirit Journeys in YA Fictions",Closed,24,0,0
16201,CPLT,3590,002,Lecture,"3","Benjamin Bennett","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 132","Topics in Comparative Literature","",Closed,16,35,0
20012,CPLT,3730,001,Seminar,"3","Lorna Martens","TuTh 11:00AM - 12:15PM","Nau Hall 142","Modern Poetry:  Rilke, Valéry, and Stevens","",Open,15,20,0
14633,CPLT,4990,001,Lecture,"3","Paul Cantor","TuTh 3:30PM - 4:45PM","New Cabell Hall 187","Senior Seminar","",Open,5,15,0
15375,CPLT,4999,001,Independent Study,"3","Paul Cantor","TBA","TBA","Fourth Year Thesis","",Open,2,10,0
14976,CPLT,8002,001,Seminar,"3","Mrinalini Chakravorty","Th 3:30PM - 6:00PM","New Cabell Hall 066","Comparative and Transnational Studies","",Open,6,15,0
17346,CS,1010,001,Lecture,"3","Andrew Frye, James Cohoon","TuTh 2:00PM - 3:15PM","Olsson Hall 120","Introduction to Information Technology","",Closed,141,138,0
17332,CS,1110,001,Lecture,"3","Luther Tychonievich","MoWeFr 3:00PM - 3:50PM","Gilmer Hall 130","Introduction to Programming","",Open,183,275,0
17342,CS,1110,002,Lecture,"3","Luther Tychonievich","MoWeFr 1:00PM - 1:50PM","Gilmer Hall 130","Introduction to Programming","",Closed,317,315,0
17333,CS,1110,100,Laboratory,"0","Luther Tychonievich","Th 8:00AM - 9:15AM","Olsson Hall 001","Introduction to Programming","",Closed,46,46,0
17334,CS,1110,101,Laboratory,"0","Luther Tychonievich","Th 9:30AM - 10:45AM","Olsson Hall 001","Introduction to Programming","",Closed,46,46,0
17335,CS,1110,102,Laboratory,"0","Luther Tychonievich","Th 11:00AM - 12:15PM","Olsson Hall 001","Introduction to Programming","",Closed,46,46,0
17336,CS,1110,103,Laboratory,"0","Luther Tychonievich","Th 12:30PM - 1:45PM","Olsson Hall 001","Introduction to Programming","",Closed,46,46,0
17337,CS,1110,104,Laboratory,"0","Luther Tychonievich","Th 2:00PM - 3:15PM","Olsson Hall 001","Introduction to Programming","",Closed,45,46,0
17338,CS,1110,105,Laboratory,"0","Luther Tychonievich","Th 3:30PM - 4:45PM","Olsson Hall 001","Introduction to Programming","",Closed,46,46,0
17339,CS,1110,106,Laboratory,"0","Luther Tychonievich","Th 5:00PM - 6:15PM","Olsson Hall 001","Introduction to Programming","",Open,44,46,0
17340,CS,1110,107,Laboratory,"0","Luther Tychonievich","Th 6:30PM - 7:45PM","Olsson Hall 001","Introduction to Programming","",Closed,45,46,0
17341,CS,1110,108,Laboratory,"0","Luther Tychonievich","Th 8:00PM - 9:15PM","Olsson Hall 001","Introduction to Programming","",Closed,45,46,0
17343,CS,1110,109,Laboratory,"0","Luther Tychonievich","Th 11:00AM - 12:15PM","Rice Hall 120","Introduction to Programming","",Closed,46,46,0
17530,CS,1110,110,Laboratory,"0","Luther Tychonievich","Th 12:30PM - 1:45PM","Rice Hall 120","Introduction to Programming","",Closed,45,46,0
17344,CS,1111,001,Lecture,"3","Nada Basit","MoWe 2:00PM - 3:15PM","Olsson Hall 009","Introduction to Programming","",Open,78,80,0
17345,CS,1112,001,Lecture,"3","James Cohoon","MoWeFr 2:00PM - 3:15PM","Rice Hall 130","Introduction to Programming","",Closed,131,110,0
21696,CS,1501,001,Lecture,"1","Abhi Shelat","Mo 5:00PM - 5:50PM","Olsson Hall 005","Special Topics in Computer Science","Web Development with Node.js",Open,38,60,0
18401,CS,1501,002,Lecture,"1","Staff","Tu 5:30PM - 6:30PM","Olsson Hall 005","Special Topics in Computer Science","",Open,0,30,0
17351,CS,2102,001,Lecture,"3","John Knight","TuTh 12:30PM - 1:45PM","Thornton Hall E316","Discrete Mathematics I","",Open,92,94,0
18342,CS,2102,002,Lecture,"3","David Edwards","TuTh 2:00PM - 3:15PM","Mechanical Engr Bldg 205","Discrete Mathematics I","",Open,74,75,0
17347,CS,2110,001,Lecture,"3","Nada Basit","MoWeFr 11:00AM - 11:50AM","Rice Hall 130","Software Development Methods","",Open,110,120,0
18042,CS,2110,002,Lecture,"3","Nada Basit","MoWeFr 12:00PM - 12:50PM","Rice Hall 130","Software Development Methods","",Open,107,120,0
17349,CS,2110,101,Laboratory,"0","Nada Basit","Mo 7:00PM - 8:45PM","Olsson Hall 001","Software Development Methods","",Open,38,40,0
17350,CS,2110,102,Laboratory,"0","Nada Basit","Tu 9:00AM - 10:45AM","Olsson Hall 001","Software Development Methods","",Open,35,40,0
18043,CS,2110,103,Laboratory,"0","Nada Basit","Mo 5:00PM - 6:45PM","Rice Hall 130","Software Development Methods","",Open,76,80,0
18346,CS,2110,104,Laboratory,"0","Nada Basit","Tu 5:00PM - 6:45PM","Rice Hall 130","Software Development Methods","",Open,68,80,0
17352,CS,2150,001,Lecture,"3","Aaron Bloomfield","MoWeFr 9:00AM - 9:50AM","Rice Hall 130","Program and Data Representation","",Open,94,130,0
18044,CS,2150,002,Lecture,"3","Aaron Bloomfield","MoWeFr 12:00PM - 12:50PM","Mechanical Engr Bldg 205","Program and Data Representation","",Open,119,130,0
17353,CS,2150,101,Laboratory,"0","Aaron Bloomfield","Tu 3:30PM - 5:15PM","Olsson Hall 001","Program and Data Representation","",Open,44,45,0
17354,CS,2150,102,Laboratory,"0","Aaron Bloomfield","Tu 5:30PM - 7:15PM","Olsson Hall 001","Program and Data Representation","",Open,41,45,0
17355,CS,2150,103,Laboratory,"0","Aaron Bloomfield","Tu 7:30PM - 9:15PM","Olsson Hall 001","Program and Data Representation","",Open,36,45,0
18045,CS,2150,104,Laboratory,"0","Aaron Bloomfield","Tu 11:00AM - 12:45PM","Olsson Hall 001","Program and Data Representation","",Open,40,45,0
