ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
16741,COMM,4690,001,Lecture,"3","William Wilkerson","TuTh 12:30PM - 1:45PM","Rouss Hall 403","Global Management","",Closed,33,32,0
16811,COMM,4720,001,Lecture,"3","David Smith","MoWe 9:30AM - 10:45AM","Robertson Hall 256","Advanced Corporate Finance: Valuation and Restructuring","",Closed,40,20,0
16744,COMM,4730,001,Lecture,"3","Michael Gallmeyer","MoWe 12:30PM - 1:45PM","Robertson Hall 225","Advanced Investments: Derivatives and Fixed Income","",Closed,29,20,0
16770,COMM,4730,002,Lecture,"3","Michael Gallmeyer","MoWe 2:00PM - 3:15PM","Robertson Hall 225","Advanced Investments: Derivatives and Fixed Income","",Closed,31,20,0
20265,COMM,4730,004,Lecture,"3","Patrick Dennis","MoWe 12:30PM - 1:45PM","Robertson Hall 254","Advanced Investments: Derivatives and Fixed Income","",Closed,28,20,0
21009,COMM,4731,1,Lecture,"3","Patrik Sandas","TuTh 2:00PM - 3:15PM","TBA","Advanced Investments:Investment Management and Trading","",Closed,20,20,0
16768,COMM,4760,001,Lecture,"3","William Wilhelm","Th 3:30PM - 6:00PM","Robertson Hall 254","Private Equity","",Open,25,30,0
16792,COMM,4791,001,Lecture,"3","George Overstreet","Tu 3:30PM - 5:45PM","Rouss Hall 403","Real Estate Investment Analysis","",Closed,30,30,0
16789,COMM,4792,001,Lecture,"3","George Overstreet","We 3:30PM - 5:45PM","Robertson Hall 225","Commercial Real Estate Seminar:Advanced Issues and Fieldwork","",Closed,24,15,0
16795,COMM,4822,001,Lecture,"3","Mark White","MoWe 2:00PM - 3:15PM","Robertson Hall 260","Invest in Sustainable Future","",Open,29,30,0
21269,COMM,4831,1,Lecture,"2","David Mick","Tu 3:30PM - 5:15PM","Robertson Hall 258","Cultivating Wisdom and Well-Being for Personal & Professional Growth","",Open,23,25,0
16807,COMM,4840,1,Independent Study,"3","James Maxham, Peter Maillet","TBA","TBA","Global Commerce Scholar Thesis","",Open,3,5,0
16788,COMM,4881,001,Independent Study,"3","Robert Brown","TBA","TBA","Leadership Practicum","",Open,25,30,0
16747,COMM,4993,001,Independent Study,"1","Carrie Heilman","TBA","TBA","Independent Study in Commerce","",Closed,1,1,0
21911,COMM,4993,002,Independent Study,"1","Mark White","TBA","TBA","Independent Study in Commerce","",Closed,1,1,0
16793,COMM,4995,001,Independent Study,"3","Robert Cross","TBA","TBA","Commerce Undergraduate Research","",Closed,2,1,0
21913,COMM,4995,002,Independent Study,"3","Rebecca Leonard","TBA","TBA","Commerce Undergraduate Research","",Closed,1,1,0
21914,COMM,4995,003,Independent Study,"3","James Burroughs","TBA","TBA","Commerce Undergraduate Research","",Closed,1,1,0
21923,COMM,4995,004,Independent Study,"3","William Kehoe","TBA","TBA","Commerce Undergraduate Research","",Closed,1,1,0
16750,COMM,5130,001,Lecture,"3","Susan Williams","TuTh 12:30PM - 1:45PM","Robertson Hall 118","Advanced Financial Accounting","",Closed,33,30,0
16797,COMM,5130,2,Lecture,"3","Susan Williams","TuTh 12:30PM - 1:45PM","TBA","Advanced Financial Accounting","",Open,4,12,0
16751,COMM,5130,003,Lecture,"3","Susan Williams","TuTh 2:00PM - 3:15PM","Robertson Hall 118","Advanced Financial Accounting","",Open,20,30,0
16798,COMM,5130,4,Lecture,"3","Susan Williams","TuTh 2:00PM - 3:15PM","TBA","Advanced Financial Accounting","",Open,5,10,0
16749,COMM,5150,002,Lecture,"3","Gerald Barber","TuTh 11:00AM - 12:15PM","Robertson Hall 254","Introductory Auditing","",Open,35,40,0
16752,COMM,5460,001,Lecture,"3","David Maloney","MoWe 9:30AM - 10:45AM","Robertson Hall 225","Federal Taxation II","",Closed,20,20,0
16799,COMM,5460,2,Lecture,"3","David Maloney","MoWe 9:30AM - 10:45AM","TBA","Federal Taxation II","",Open,12,17,0
16753,COMM,5460,003,Lecture,"3","David Maloney","MoWe 12:30PM - 1:45PM","Robertson Hall 116","Federal Taxation II","",Open,15,25,0
16800,COMM,5460,4,Lecture,"3","David Maloney","MoWe 12:30PM - 1:45PM","TBA","Federal Taxation II","",Open,0,10,0
16771,COMM,5700,001,Lecture,"3","Robert Webb","TuTh 12:30PM - 1:45PM","Robertson Hall 256","Financial Trading","",Closed,31,30,0
16801,COMM,5700,2,Lecture,"3","Robert Webb","TuTh 12:30PM - 1:45PM","TBA","Financial Trading","",Open,7,12,0
10772,CPLT,2020,100,Lecture,"4","Walter Jost","MoWe 2:00PM - 3:15PM","Dell 1 105","History of European Literature II","",Open,22,40,0
10773,CPLT,2020,101,Discussion,"4","Kerstin Steitz","Fr 12:30PM - 1:45PM","New Cabell Hall 211","History of European Literature II","",Open,4,10,0
10774,CPLT,2020,102,Discussion,"4","Kerstin Steitz","Th 5:00PM - 6:15PM","New Cabell Hall 437","History of European Literature II","",Open,7,10,0
10776,CPLT,2020,103,Discussion,"4","Madigan Haley","Th 6:30PM - 7:45PM","New Cabell Hall 211","History of European Literature II","",Open,5,10,0
10775,CPLT,2020,104,Discussion,"4","Madigan Haley","Th 5:00PM - 6:15PM","New Cabell Hall 430","History of European Literature II","",Open,6,10,0
20403,CPLT,3590,001,Lecture,"3","Dorothe Bach, John Alexander","WeFr 2:00PM - 3:15PM","Rouss Hall 410","Topics in Comparative Literature","Spirit Journeys in YA Fictions",Closed,14,10,0
21036,CPLT,3590,002,Lecture,"3","Benjamin Bennett","TuTh 11:00AM - 12:15PM","New Cabell Hall 430","Topics in Comparative Literature","Kafka and Modernity",Open,14,17,0
21094,CPLT,3590,003,Lecture,"3","Jeffrey Grossman","MoWe 2:00PM - 3:15PM","Bryan Hall 328","Topics in Comparative Literature","Faust",Open,8,15,0
15292,CPLT,4990,001,Lecture,"3","Paul Cantor","TuTh 3:30PM - 4:45PM","New Cabell Hall 291","Seminar for Majors","",Open,3,15,0
16623,CPLT,4999,001,Independent Study,"3","Paul Cantor","TBA","TBA","Fourth Year Thesis","",Open,1,10,0
15832,CPLT,8002,001,Seminar,"3","Mrinalini Chakravorty","TuTh 2:00PM - 3:15PM","New Cabell Hall 411","Comparative and Transnational Studies","",Open,11,15,0
17436,CS,1010,001,Lecture,"3","Todd Delong","TuTh 3:30PM - 4:45PM","Olsson Hall 120","Introduction to Information Technology","",Closed,147,148,0
17422,CS,1110,001,Lecture,"3","Mark Sherriff","MoWeFr 3:00PM - 3:50PM","Chemistry Bldg 402","Introduction to Programming","",Open,200,275,0
17432,CS,1110,002,Lecture,"3","Mark Sherriff","MoWeFr 1:00PM - 1:50PM","Gilmer Hall 130","Introduction to Programming","",Open,277,315,0
17423,CS,1110,100,Laboratory,"0","Mark Sherriff","Th 8:00AM - 9:15AM","Olsson Hall 001","Introduction to Programming","",Closed,44,42,0
17424,CS,1110,101,Laboratory,"0","Mark Sherriff","Th 9:30AM - 10:45AM","Olsson Hall 001","Introduction to Programming","",Closed,42,42,0
17425,CS,1110,102,Laboratory,"0","Mark Sherriff","Th 11:00AM - 12:15PM","Olsson Hall 001","Introduction to Programming","",Closed,43,42,0
17426,CS,1110,103,Laboratory,"0","Mark Sherriff","Th 12:30PM - 1:45PM","Olsson Hall 001","Introduction to Programming","",Closed,44,42,0
17427,CS,1110,104,Laboratory,"0","Mark Sherriff","Th 2:00PM - 3:15PM","Olsson Hall 001","Introduction to Programming","",Closed,44,42,0
17428,CS,1110,105,Laboratory,"0","Mark Sherriff","Th 3:30PM - 4:45PM","Olsson Hall 001","Introduction to Programming","",Closed,43,42,0
17429,CS,1110,106,Laboratory,"0","Mark Sherriff","Th 5:00PM - 6:15PM","Olsson Hall 001","Introduction to Programming","",Closed,44,42,0
17430,CS,1110,107,Laboratory,"0","Mark Sherriff","Th 6:30PM - 7:45PM","Olsson Hall 001","Introduction to Programming","",Closed,43,42,0
17431,CS,1110,108,Laboratory,"0","Mark Sherriff","Th 8:00PM - 9:15PM","Olsson Hall 001","Introduction to Programming","",Closed,44,42,0
17433,CS,1110,109,Laboratory,"0","Mark Sherriff","Fr 11:00AM - 12:15PM","Olsson Hall 001","Introduction to Programming","",Closed,43,42,0
17639,CS,1110,110,Laboratory,"0","Mark Sherriff","Fr 12:30PM - 1:45PM","Olsson Hall 001","Introduction to Programming","",Closed,43,42,0
17434,CS,1111,001,Lecture,"3","Gregory Faust, Mark Sherriff","MoWe 2:00PM - 3:15PM","Olsson Hall 120","Introduction to Programming","",Open,80,90,0
17435,CS,1112,001,Lecture,"3","James Cohoon","MoWeFr 2:00PM - 3:15PM","Rice Hall 130","Introduction to Programming","",Closed,104,60,0
21457,CS,1120,001,Lecture,"3","Kevin Sullivan","TuTh 2:00PM - 3:15PM","Mechanical Engr Bldg 339","Introduction to Computing: Explorations in Language, Logic, and Machines","",Open,33,50,0
21498,CS,1501,001,Lecture,"1","Jack Davidson","Tu 5:30PM - 6:30PM","Olsson Hall 005","Special Topics in Computer Science","Introduction to Haskell",Closed,64,60,0
17442,CS,2102,001,Lecture,"3","Kristy Van Hornweder","TuTh 12:30PM - 1:45PM","Rice Hall 130","Discrete Mathematics I","",Closed,107,100,0
20985,CS,2102,002,Lecture,"3","Hamed Soroush","MoWe 2:00PM - 3:15PM","Mechanical Engr Bldg 341","Discrete Mathematics I","",Open,68,82,0
21551,CS,2102,003,Lecture,"3","Hamed Soroush","TuTh 2:00PM - 3:15PM","Olsson Hall 005","Discrete Mathematics I","",Closed,75,80,0
17438,CS,2110,001,Lecture,"3","Thomas Horton","MoWeFr 11:00AM - 11:50AM","Rice Hall 130","Software Development Methods","",Closed,115,110,0
18165,CS,2110,002,Lecture,"3","John Hott, Thomas Horton","MoWeFr 12:00PM - 12:50PM","Rice Hall 130","Software Development Methods","",Closed,130,100,0
17439,CS,2110,101,Laboratory,"0","Thomas Horton","Mo 5:00PM - 6:45PM","Olsson Hall 001","Software Development Methods","",Closed,44,36,0
17440,CS,2110,102,Laboratory,"0","Thomas Horton","Mo 7:00PM - 8:45PM","Olsson Hall 001","Software Development Methods","",Closed,45,36,0
17441,CS,2110,103,Laboratory,"0","Thomas Horton","Tu 9:00AM - 10:45AM","Olsson Hall 001","Software Development Methods","",Closed,44,36,0
18166,CS,2110,104,Laboratory,"0","Thomas Horton","Mo 3:00PM - 4:45PM","Olsson Hall 001","Software Development Methods","",Closed,44,36,0
21084,CS,2110,105,Laboratory,"0","Thomas Horton","Mo 5:00PM - 6:45PM","Rice Hall 130","Software Development Methods","",Closed,68,36,0
17443,CS,2150,001,Lecture,"3","Aaron Bloomfield","MoWeFr 9:00AM - 9:50AM","Rice Hall 130","Program and Data Representation","",Closed,80,78,0
18167,CS,2150,002,Lecture,"3","Aaron Bloomfield","MoWeFr 12:00PM - 12:50PM","Mechanical Engr Bldg 205","Program and Data Representation","",Closed,96,98,0
17444,CS,2150,101,Laboratory,"0","Aaron Bloomfield","Tu 3:30PM - 5:15PM","Olsson Hall 001","Program and Data Representation","",Closed,45,44,0
17445,CS,2150,102,Laboratory,"0","Aaron Bloomfield","Tu 5:30PM - 7:15PM","Olsson Hall 001","Program and Data Representation","",Closed,44,44,0
17446,CS,2150,103,Laboratory,"0","Aaron Bloomfield","Tu 7:30PM - 9:15PM","Olsson Hall 001","Program and Data Representation","",Closed,43,44,0
18168,CS,2150,104,Laboratory,"0","Aaron Bloomfield","Tu 11:00AM - 12:45PM","Olsson Hall 001","Program and Data Representation","",Closed,44,44,0
21840,CS,2150,105,Laboratory,"0","Aaron Bloomfield","Tu 7:30PM - 9:15PM","Rice Hall 340","Program and Data Representation","",Open,0,12,0
17447,CS,2190,001,Lecture,"1","Kevin Sullivan","Th 3:30PM - 4:20PM","Rice Hall 130","Computer Science Seminar I","",Closed,126,125,0
21079,CS,2330,001,Lecture,"3","Joanne Dugan","TBA","TBA","Digital Logic Design","",Closed,0,0,0
17448,CS,3102,001,Lecture,"3","Gabriel Robins","TuTh 12:30PM - 1:45PM","Olsson Hall 120","Theory of Computation","",Closed,131,130,0
18170,CS,3205,001,Lecture,"3","Thomas Horton","TuTh 2:00PM - 3:15PM","Olsson Hall 120","HCI in Software Development","",Closed,89,82,0
17454,CS,3240,100,Lecture,"3","Panayiotis Steele","MoWe 1:00PM - 1:50PM","Rice Hall 130","Advanced Software Development Techniques","",Closed,105,95,0
17455,CS,3240,101,Laboratory,"3","Panayiotis Steele","Mo 3:30PM - 4:50PM","Rice Hall 120","Advanced Software Development Techniques","",Closed,54,48,0
17456,CS,3240,102,Laboratory,"3","Panayiotis Steele","Mo 3:30PM - 4:50PM","Mechanical Engr Bldg 213","Advanced Software Development Techniques","",Closed,51,48,0
17642,CS,4102,001,Lecture,"3","Kristy Van Hornweder","MoWeFr 12:00PM - 12:50PM","Olsson Hall 005","Algorithms","",Closed,62,60,0
20471,CS,4102,002,Lecture,"3","Kristy Van Hornweder","MoWeFr 11:00AM - 11:50AM","Olsson Hall 005","Algorithms","",Closed,63,60,0
17457,CS,4414,001,Lecture,"3","Hamed Soroush","TuTh 12:30PM - 1:45PM","Olsson Hall 009","Operating Systems","",Open,57,60,0
21216,CS,4444,001,Lecture,"3","Andrew Grimshaw","TuTh 3:30PM - 4:45PM","Olsson Hall 005","Introduction to Parallel Computing","",Open,16,30,0
17458,CS,4457,001,Lecture,"3","Cameron Whitehouse","TuTh 11:00AM - 12:15PM","Olsson Hall 009","Computer Networks","",Closed,48,45,0
18358,CS,4501,001,Lecture,"3","Marty Humphrey","MoWe 3:30PM - 4:45PM","Olsson Hall 120","Special Topics in Computer Science","Cloud Computing",Open,54,60,0
18359,CS,4501,002,Lecture,"3","Aaron Bloomfield","MoWeFr 11:00AM - 11:50AM","Mechanical Engr Bldg 213","Special Topics in Computer Science","Service Learning Practicum II",Closed,38,30,0
18361,CS,4501,003,Lecture,"3","Mary Soffa","TuTh 3:30PM - 4:45PM","Olsson Hall 009","Special Topics in Computer Science","Software Testing",Open,47,60,0
17640,CS,4630,001,Lecture,"3","Jack Davidson","TuTh 2:00PM - 3:15PM","Rice Hall 130","Defense against the Dark Arts","",Open,75,82,0
21118,CS,4710,001,Lecture,"3","Worthy Martin","MoWe 2:00PM - 3:15PM","Olsson Hall 011","Artificial Intelligence","",Open,52,60,0
21085,CS,4750,001,Lecture,"3","Mark Sherriff","TuTh 9:30AM - 10:45AM","Mechanical Engr Bldg 339","Database Systems","",Closed,70,70,0
17459,CS,4993,001,Independent Study,"1 - 3","Westley Weimer","TBA","TBA","Independent Study","",Open,0,10,0
17686,CS,4993,002,Independent Study,"1 - 3","Mary Soffa","TBA","TBA","Independent Study","",Open,0,30,0
17687,CS,4993,003,Independent Study,"1 - 3","Andrew Grimshaw","TBA","TBA","Independent Study","",Open,0,30,0
17688,CS,4993,004,Independent Study,"1 - 3","Jack Davidson","TBA","TBA","Independent Study","",Open,1,30,0
17689,CS,4993,005,Independent Study,"1 - 3","John Knight","TBA","TBA","Independent Study","",Open,1,30,0
17779,CS,4993,006,Independent Study,"1 - 3","Jason Lawrence","TBA","TBA","Independent Study","",Open,1,30,0
18089,CS,4993,007,Independent Study,"1 - 3","Aaron Bloomfield","TBA","TBA","Independent Study","",Open,3,30,0
18091,CS,4993,008,Independent Study,"1 - 3","James Cohoon","TBA","TBA","Independent Study","",Open,2,30,0
18104,CS,4993,009,Independent Study,"1 - 3","Kevin Skadron","TBA","TBA","Independent Study","",Open,0,30,0
18192,CS,4993,010,Independent Study,"1 - 3","Mark Sherriff","TBA","TBA","Independent Study","",Open,5,30,0
18201,CS,4993,011,Independent Study,"1 - 3","Kevin Sullivan","TBA","TBA","Independent Study","",Open,0,30,0
18202,CS,4993,012,Independent Study,"1 - 3","Alfred Weaver","TBA","TBA","Independent Study","",Open,1,30,0
18233,CS,4993,013,Independent Study,"1 - 3","Thomas Horton","TBA","TBA","Independent Study","",Open,3,30,0
18445,CS,4993,014,Independent Study,"1 - 3","Cameron Whitehouse","TBA","TBA","Independent Study","",Open,0,30,0
18469,CS,4993,015,Independent Study,"1 - 3","Abhi Shelat","TBA","TBA","Independent Study","",Open,2,30,0
21268,CS,4993,016,Independent Study,"1 - 3","Worthy Martin","TBA","TBA","Independent Study","",Open,2,5,0
21567,CS,4993,017,Independent Study,"1 - 3","Gabriel Robins","TBA","TBA","Independent Study","",Open,3,5,0
21829,CS,4993,018,Independent Study,"1 - 3","John Stankovic","TBA","TBA","Independent Study","",Open,3,5,0
17460,CS,4998,001,Independent Study,"3","Westley Weimer","TBA","TBA","Distinguished BA Majors Research","",Open,4,50,0
18367,CS,6014,001,Lecture,"3","Andrew Grimshaw, Jacalyn Huband, Katherine Holcomb, Thomas Hall","MoWeFr 12:00PM - 12:50PM","Mechanical Engr Bldg 339","Computation as a Research Tool","",Open,50,70,0
20474,CS,6161,001,Lecture,"3","Abhi Shelat","MoWe 2:00PM - 3:15PM","Thornton Hall D222","Design and Analysis of Algorithms","",Open,19,30,0
20475,CS,6190,001,Lecture,"1","Kevin Skadron","MoWeFr 3:30PM - 4:45PM","Rice Hall 130","Computer Science Perspectives","",Open,0,30,0
20476,CS,6190,002,Lecture,"1","Kevin Skadron","MoWe 2:00PM - 3:15PM","Rice Hall 120","Computer Science Perspectives","",Open,0,30,0
21278,CS,6316,001,Lecture,"3","Laura Barnes","TuTh 2:00PM - 3:15PM","Olsson Hall 011","Machine Learning","",Closed,13,10,0
20473,CS,6354,001,Lecture,"3","Andrew Grimshaw, Jack Davidson, John Stankovic, Kevin Skadron","TuTh 11:00AM - 12:15PM","Rice Hall 120","Computer Architecture","",Open,26,30,0
20472,CS,6444,001,Lecture,"3","Andrew Grimshaw","TuTh 3:30PM - 4:45PM","Olsson Hall 005","Introduction to Parallel Computing","",Open,9,30,0
17461,CS,6501,001,Lecture,"3","John Stankovic","TuTh 9:30AM - 10:45AM","Mechanical Engr Bldg 215","Special Topics in Computer Science","Cyber Physical Systems",Open,11,20,0
20984,CS,6501,002,Lecture,"3","David Evans","TuTh 11:00AM - 12:15PM","Mechanical Engr Bldg 215","Special Topics in Computer Science","",Open,10,20,0
17462,CS,6993,001,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Independent Study","",Open,0,10,0
17463,CS,6993,002,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Independent Study","",Open,0,10,0
17464,CS,7993,001,Independent Study,"1 - 12","Kim Hazelwood","TBA","TBA","Independent Study","",Open,0,10,0
17690,CS,7993,002,Independent Study,"1 - 12","Paul Reynolds","TBA","TBA","Independent Study","",Open,0,30,0
17691,CS,7993,003,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Independent Study","",Open,0,30,0
18110,CS,7993,004,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Independent Study","",Open,0,30,0
17465,CS,7995,001,Independent Study,"3","Jack Davidson","TBA","TBA","Supervised Project Research","",Open,1,10,0
17692,CS,7995,002,Independent Study,"3","David Evans","TBA","TBA","Supervised Project Research","",Open,0,30,0
17693,CS,7995,003,Independent Study,"3","Michael Gorman","TBA","TBA","Supervised Project Research","",Open,0,30,0
17694,CS,7995,004,Independent Study,"3","Kim Hazelwood","TBA","TBA","Supervised Project Research","",Open,0,30,0
17695,CS,7995,005,Independent Study,"3","Marty Humphrey","TBA","TBA","Supervised Project Research","",Open,0,30,0
17696,CS,7995,006,Independent Study,"3","Kevin Skadron","TBA","TBA","Supervised Project Research","",Open,0,30,0
17697,CS,7995,007,Independent Study,"3","Mary Soffa","TBA","TBA","Supervised Project Research","",Open,0,30,0
17698,CS,7995,008,Independent Study,"3","John Stankovic","TBA","TBA","Supervised Project Research","",Open,2,30,0
17699,CS,7995,009,Independent Study,"3","John Knight","TBA","TBA","Supervised Project Research","",Open,0,30,0
18111,CS,7995,010,Independent Study,"3","Westley Weimer","TBA","TBA","Supervised Project Research","",Open,1,30,0
18213,CS,7995,011,Independent Study,"3","Sudhanva Gurumurthi","TBA","TBA","Supervised Project Research","",Open,0,30,0
18256,CS,7995,012,Independent Study,"3","Jason Lawrence","TBA","TBA","Supervised Project Research","",Open,0,30,0
18258,CS,7995,013,Independent Study,"3","Alfred Weaver","TBA","TBA","Supervised Project Research","",Open,0,30,0
18260,CS,7995,014,Independent Study,"3","Kevin Sullivan","TBA","TBA","Supervised Project Research","",Open,2,30,0
18475,CS,7995,015,Independent Study,"3","Abhi Shelat","TBA","TBA","Supervised Project Research","",Open,1,30,0
21855,CS,7995,016,Independent Study,"3","Andrew Grimshaw","TBA","TBA","Supervised Project Research","",Open,1,30,0
18331,CS,8501,001,Lecture,"3","Abhi Shelat","TBA","TBA","Special Topics in Computer Science","",Open,1,30,0
18102,CS,8524,001,Lecture,"1 - 3","Kevin Sullivan","TBA","TBA","Topics in Software Engineering","",Open,3,30,0
17466,CS,8897,001,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Graduate Teaching Instruction","",Open,3,20,0
17700,CS,8897,002,Independent Study,"1 - 12","David Evans","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
17701,CS,8897,003,Independent Study,"1 - 12","Michael Gorman","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
17702,CS,8897,004,Independent Study,"1 - 12","Kim Hazelwood","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
17703,CS,8897,005,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Graduate Teaching Instruction","",Open,2,30,0
17704,CS,8897,006,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Graduate Teaching Instruction","",Open,2,30,0
17705,CS,8897,007,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Graduate Teaching Instruction","",Open,2,30,0
17706,CS,8897,008,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18114,CS,8897,009,Independent Study,"1 - 12","Westley Weimer","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18395,CS,8897,010,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Graduate Teaching Instruction","",Open,5,30,0
18396,CS,8897,011,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Graduate Teaching Instruction","",Open,3,30,0
18397,CS,8897,012,Independent Study,"1 - 12","Mark Sherriff","TBA","TBA","Graduate Teaching Instruction","",Open,7,30,0
18398,CS,8897,013,Independent Study,"1 - 12","Aaron Bloomfield","TBA","TBA","Graduate Teaching Instruction","",Open,1,30,0
18399,CS,8897,014,Independent Study,"1 - 12","Gabriel Robins","TBA","TBA","Graduate Teaching Instruction","",Open,2,30,0
18400,CS,8897,015,Independent Study,"1 - 12","Paul Reynolds","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18401,CS,8897,016,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Graduate Teaching Instruction","",Open,2,30,0
18402,CS,8897,017,Independent Study,"1 - 12","John Knight","TBA","TBA","Graduate Teaching Instruction","",Open,4,30,0
18403,CS,8897,018,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18439,CS,8897,019,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Graduate Teaching Instruction","",Open,1,10,0
21792,CS,8897,020,Independent Study,"1 - 12","Kristy Van Hornweder","TBA","TBA","Graduate Teaching Instruction","",Open,5,10,0
17467,CS,8999,001,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Thesis","",Open,2,50,0
17707,CS,8999,002,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Thesis","",Open,0,30,0
17708,CS,8999,003,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Thesis","",Open,2,30,0
17709,CS,8999,004,Independent Study,"1 - 12","David Evans","TBA","TBA","Thesis","",Open,2,30,0
17710,CS,8999,005,Independent Study,"1 - 12","James French","TBA","TBA","Thesis","",Open,0,30,0
17711,CS,8999,006,Independent Study,"1 - 12","Andrew Grimshaw","TBA","TBA","Thesis","",Open,2,30,0
17712,CS,8999,007,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Thesis","",Open,1,30,0
17713,CS,8999,008,Independent Study,"1 - 12","Kim Hazelwood","TBA","TBA","Thesis","",Open,0,30,0
17714,CS,8999,009,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Thesis","",Open,0,30,0
17715,CS,8999,010,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Thesis","",Open,0,30,0
17716,CS,8999,012,Independent Study,"1 - 12","John Knight","TBA","TBA","Thesis","",Open,1,30,0
17717,CS,8999,013,Independent Study,"1 - 12","Jason Lawrence","TBA","TBA","Thesis","",Open,0,30,0
17718,CS,8999,014,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Thesis","",Open,0,30,0
17719,CS,8999,015,Independent Study,"1 - 12","Paul Reynolds","TBA","TBA","Thesis","",Open,0,30,0
17720,CS,8999,016,Independent Study,"1 - 12","Gabriel Robins","TBA","TBA","Thesis","",Open,1,30,0
17721,CS,8999,017,Independent Study,"1 - 12","Abhi Shelat","TBA","TBA","Thesis","",Open,0,30,0
17722,CS,8999,018,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Thesis","",Open,0,30,0
17723,CS,8999,019,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Thesis","",Open,0,30,0
17724,CS,8999,020,Independent Study,"1 - 12","Sang Son","TBA","TBA","Thesis","",Open,0,30,0
17725,CS,8999,021,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Thesis","",Open,0,30,0
17726,CS,8999,022,Independent Study,"1 - 12","Kevin Sullivan","TBA","TBA","Thesis","",Open,0,30,0
17727,CS,8999,023,Independent Study,"1 - 12","Alfred Weaver","TBA","TBA","Thesis","",Open,1,30,0
17728,CS,8999,024,Independent Study,"1 - 12","Westley Weimer","TBA","TBA","Thesis","",Open,0,30,0
17729,CS,8999,026,Independent Study,"1 - 12","Michael Gorman","TBA","TBA","Thesis","",Open,0,30,0
17468,CS,9897,001,Independent Study,"1 - 12","Anita Jones","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18115,CS,9897,002,Independent Study,"1 - 12","Aaron Bloomfield","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18116,CS,9897,003,Independent Study,"1 - 12","Matthew Cettei","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18117,CS,9897,004,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18118,CS,9897,005,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18119,CS,9897,006,Independent Study,"1 - 12","David Evans","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18120,CS,9897,007,Independent Study,"1 - 12","James French","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18121,CS,9897,008,Independent Study,"1 - 12","Andrew Grimshaw","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18122,CS,9897,009,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18123,CS,9897,010,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18124,CS,9897,011,Independent Study,"1 - 12","Kim Hazelwood","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18125,CS,9897,012,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Graduate Teaching Instruction","",Open,1,30,0
18126,CS,9897,013,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
18127,CS,9897,015,Independent Study,"1 - 12","John Knight","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0
