ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
11686,DRAM,2080,001,Lecture,"3","Lavahn Hoh","MoTuWeThFr 10:30AM - 12:45PM","Drama Education Bldg 217","Circus in America","",Open,14,20,0
11687,DRAM,2210,001,Lecture,"3","Steven Warner","MoTuWeThFr 10:30AM - 12:45PM","Drama Education Bldg 206","Scenic Technology","",Open,11,15,0
12628,DRAM,2230,001,Laboratory,"1","Steven Warner","TBA","TBA","Production Lab: Scenery and Props","",Open,10,30,0
10138,DRAM,2303,001,Studio,"3","Charlotte Black","MoTuWeThFr 1:00PM - 3:15PM","Campbell Hall 139","Figure Drawing: Foundations","",Closed,15,15,0
10255,DRAM,2710,001,Seminar,"3","Leonard Grissom","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 203","Scriptwriting for Film and TV","",Open,11,12,0
10067,DRAM,3070,001,Lecture,"3","Theresa Davis","MoTuWeThFr 1:00PM - 3:15PM","Drama Education Bldg 217","African-American Theatre","",Open,9,20,0
12567,DRAM,4592,001,Independent Study,"1 - 3","Richard Warner","TBA","TBA","Special Studies in Drama","",Closed,1,1,0
11462,ECE,6995,001,Independent Study,"3 - 6","Mircea Stan","TBA","TBA","Supervised Project Research","",Open,0,30,0
11549,ECE,6995,002,Independent Study,"3 - 6","Arthur Lichtenberger","TBA","TBA","Supervised Project Research","",Open,1,30,0
12626,ECE,6995,003,Independent Study,"3 - 6","John Lach","TBA","TBA","Supervised Project Research","",Open,0,5,0
12794,ECE,6995,004,Independent Study,"3 - 6","Nicolas Barker","TBA","TBA","Supervised Project Research","",Open,0,30,0
12892,ECE,6995,005,Independent Study,"3 - 6","Phineas Marshall","TBA","TBA","Supervised Project Research","",Open,1,30,0
11060,ECE,8999,001,Independent Study,"1 - 12","Scott Acton","TBA","TBA","Thesis","",Open,2,30,0
11061,ECE,8999,002,Independent Study,"1 - 12","Nicolas Barker","TBA","TBA","Thesis","",Open,0,30,0
11062,ECE,8999,003,Independent Study,"1 - 12","John Bean","TBA","TBA","Thesis","",Open,1,30,0
11063,ECE,8999,004,Independent Study,"1 - 12","Toby Berger","TBA","TBA","Thesis","",Open,0,30,0
11064,ECE,8999,005,Independent Study,"1 - 12","Travis Blalock","TBA","TBA","Thesis","",Open,0,30,0
11065,ECE,8999,006,Independent Study,"1 - 12","Richard Bradley","TBA","TBA","Thesis","",Open,0,30,0
11066,ECE,8999,007,Independent Study,"1 - 12","Staff","TBA","TBA","Thesis","",Open,0,30,0
11067,ECE,8999,008,Independent Study,"1 - 12","Benton Calhoun","TBA","TBA","Thesis","",Open,1,30,0
11068,ECE,8999,009,Independent Study,"1 - 12","Joe Campbell","TBA","TBA","Thesis","",Open,1,30,0
11069,ECE,8999,010,Independent Study,"1 - 12","Joanne Dugan","TBA","TBA","Thesis","",Open,0,30,0
11070,ECE,8999,011,Independent Study,"1 - 12","Boris Gelmont","TBA","TBA","Thesis","",Open,0,30,0
11071,ECE,8999,012,Independent Study,"1 - 12","Avik Ghosh","TBA","TBA","Thesis","",Open,0,30,0
11072,ECE,8999,013,Independent Study,"1 - 12","Tatiana Globus","TBA","TBA","Thesis","",Open,0,30,0
11073,ECE,8999,014,Independent Study,"1 - 12","Mool Gupta","TBA","TBA","Thesis","",Open,0,30,0
11074,ECE,8999,015,Independent Study,"1 - 12","Lloyd Harriott","TBA","TBA","Thesis","",Open,0,30,0
11075,ECE,8999,016,Independent Study,"1 - 12","Archie Holmes","TBA","TBA","Thesis","",Open,1,30,0
11076,ECE,8999,017,Independent Study,"1 - 12","John Lach","TBA","TBA","Thesis","",Open,0,30,0
11077,ECE,8999,018,Independent Study,"1 - 12","Arthur Lichtenberger","TBA","TBA","Thesis","",Open,1,30,0
11078,ECE,8999,019,Independent Study,"1 - 12","Zongli Lin","TBA","TBA","Thesis","",Open,2,30,0
11079,ECE,8999,020,Independent Study,"1 - 12","Phineas Marshall","TBA","TBA","Thesis","",Open,0,30,0
11080,ECE,8999,021,Independent Study,"1 - 12","Michael Reed","TBA","TBA","Thesis","",Open,0,30,0
11081,ECE,8999,022,Independent Study,"1 - 12","Staff","TBA","TBA","Thesis","",Open,0,30,0
11082,ECE,8999,023,Independent Study,"1 - 12","Nathan Swami","TBA","TBA","Thesis","",Open,1,30,0
11083,ECE,8999,024,Independent Study,"1 - 12","Gang Tao","TBA","TBA","Thesis","",Open,0,30,0
11084,ECE,8999,025,Independent Study,"1 - 12","Malathi Veeraraghavan","TBA","TBA","Thesis","",Open,0,30,0
11085,ECE,8999,026,Independent Study,"1 - 12","Robert Weikle","TBA","TBA","Thesis","",Open,1,30,0
11086,ECE,8999,027,Independent Study,"1 - 12","Ronald Williams","TBA","TBA","Thesis","",Open,1,30,0
11087,ECE,8999,028,Independent Study,"1 - 12","Stephen Wilson","TBA","TBA","Thesis","",Open,0,30,0
11466,ECE,8999,030,Independent Study,"1 - 12","Maite Brandt-Pearce","TBA","TBA","Thesis","",Open,0,30,0
11088,ECE,9999,001,Independent Study,"1 - 12","Scott Acton","TBA","TBA","Dissertation","",Open,2,30,0
11089,ECE,9999,002,Independent Study,"1 - 12","Nicolas Barker","TBA","TBA","Dissertation","",Open,3,30,0
11090,ECE,9999,003,Independent Study,"1 - 12","John Bean","TBA","TBA","Dissertation","",Open,0,30,0
11091,ECE,9999,004,Independent Study,"1 - 12","Toby Berger","TBA","TBA","Dissertation","",Open,1,30,0
11092,ECE,9999,005,Independent Study,"1 - 12","Travis Blalock","TBA","TBA","Dissertation","",Open,1,30,0
11093,ECE,9999,006,Independent Study,"1 - 12","Richard Bradley","TBA","TBA","Dissertation","",Open,0,30,0
11094,ECE,9999,007,Independent Study,"1 - 12","Maite Brandt-Pearce","TBA","TBA","Dissertation","",Open,5,30,0
11095,ECE,9999,008,Independent Study,"1 - 12","Benton Calhoun","TBA","TBA","Dissertation","",Open,7,30,0
11096,ECE,9999,009,Independent Study,"1 - 12","Joe Campbell","TBA","TBA","Dissertation","",Open,8,30,0
11097,ECE,9999,010,Independent Study,"1 - 12","Joanne Dugan","TBA","TBA","Dissertation","",Open,0,30,0
11098,ECE,9999,011,Independent Study,"1 - 12","Boris Gelmont","TBA","TBA","Dissertation","",Open,0,30,0
11099,ECE,9999,012,Independent Study,"1 - 12","Avik Ghosh","TBA","TBA","Dissertation","",Open,4,30,0
11100,ECE,9999,013,Independent Study,"1 - 12","Tatiana Globus","TBA","TBA","Dissertation","",Open,0,30,0
11101,ECE,9999,014,Independent Study,"1 - 12","Mool Gupta","TBA","TBA","Dissertation","",Open,12,30,0
11102,ECE,9999,015,Independent Study,"1 - 12","Lloyd Harriott","TBA","TBA","Dissertation","",Open,1,30,0
11103,ECE,9999,016,Independent Study,"1 - 12","Archie Holmes","TBA","TBA","Dissertation","",Open,1,30,0
11104,ECE,9999,017,Independent Study,"1 - 12","John Lach","TBA","TBA","Dissertation","",Open,3,30,0
11105,ECE,9999,018,Independent Study,"1 - 12","Arthur Lichtenberger","TBA","TBA","Dissertation","",Open,2,30,0
11106,ECE,9999,019,Independent Study,"1 - 12","Zongli Lin","TBA","TBA","Dissertation","",Open,2,30,0
11107,ECE,9999,020,Independent Study,"1 - 12","Phineas Marshall","TBA","TBA","Dissertation","",Open,0,30,0
11108,ECE,9999,021,Independent Study,"1 - 12","Michael Reed","TBA","TBA","Dissertation","",Open,1,30,0
11109,ECE,9999,022,Independent Study,"1 - 12","Mircea Stan","TBA","TBA","Dissertation","",Open,5,30,0
11110,ECE,9999,023,Independent Study,"1 - 12","Nathan Swami","TBA","TBA","Dissertation","",Open,5,30,0
11111,ECE,9999,024,Independent Study,"1 - 12","Gang Tao","TBA","TBA","Dissertation","",Open,3,30,0
11112,ECE,9999,025,Independent Study,"1 - 12","Malathi Veeraraghavan","TBA","TBA","Dissertation","",Open,2,30,0
11113,ECE,9999,026,Independent Study,"1 - 12","Robert Weikle","TBA","TBA","Dissertation","",Open,5,30,0
11114,ECE,9999,027,Independent Study,"1 - 12","Ronald Williams","TBA","TBA","Dissertation","",Open,1,30,0
11115,ECE,9999,028,Independent Study,"1 - 12","Stephen Wilson","TBA","TBA","Dissertation","",Open,2,30,0
10140,ECON,2010,001,Lecture,"3","Dusan Curcic","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 110","Principles of Economics: Microeconomics","",Open,23,30,0
10141,ECON,2010,002,Lecture,"3","Xiaohuan Lan","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 110","Principles of Economics: Microeconomics","",Open,16,30,0
10142,ECON,2010,003,Lecture,"3","Yiyi Zhou","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 110","Principles of Economics: Microeconomics","",Open,29,30,0
10143,ECON,2020,001,Lecture,"3","Lee Coppock","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 134","Principles of Economics: Macroeconomics","",Open,16,30,0
10144,ECON,2020,002,Lecture,"3","Aaron Butz","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 110","Principles of Economics: Macroeconomics","",Open,13,30,0
10145,ECON,2020,003,Lecture,"3","Sherry Forbes","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 110","Principles of Economics: Macroeconomics","",Open,12,30,0
10146,ECON,3010,001,Lecture,"4","Ruwei Wang","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 122","Intermediate Microeconomics","",Open,14,40,0
10147,ECON,3010,002,Lecture,"4","Ayse Oyku Unal","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 122","Intermediate Microeconomics","",Open,24,40,0
10148,ECON,3020,001,Lecture,"3","Asli Senkal","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 116","Intermediate Macroeconomics","",Open,8,40,0
10149,ECON,3020,002,Lecture,"3","Fidel Perez Sebastian","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 116","Intermediate Macroeconomics","",Open,28,40,0
10150,ECON,3030,001,Lecture,"3","Richard Selden","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 116","Money and Banking","",Open,33,35,0
11723,ECON,3030,002,Lecture,"3","Daniel Fried","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 122","Money and Banking","",Open,27,30,0
10151,ECON,3720,001,Lecture,"4","Ronald Michener","MoWeFr 1:00PM - 3:15PM","Monroe Hall 110","Introduction to Regression Analysis","",Open,13,30,0
11724,ECON,4190,001,Lecture,"3","John James, Julien Penin","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 118","Industrial Organization","",Open,9,30,0
10152,ECON,4210,001,Lecture,"3","Osvaldo Schenone, Rachel Miller","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 122","International Trade: Theory and Policy","",Open,5,30,0
10641,ECON,9999,001,Independent Study,"1 - 12","Steven Stern","TBA","TBA","Non-Topical Research","",Open,0,30,0
12573,ECON,9999,002,Independent Study,"1 - 12","Emily Blanchard","TBA","TBA","Non-Topical Research","",Open,1,30,0
12624,ECON,9999,003,Independent Study,"1 - 12","Eric Young","TBA","TBA","Non-Topical Research","",Open,1,30,0
10982,EDHS,4460,001,Practicum,"3","Susan Saliba","Mo 9:00AM - 10:00AM","Contact Department","Practicum in Sports Medicine","",Open,4,30,0
12529,EDHS,4600,001,Lecture,"3","Lisa Womack","MoTuWeThFr 11:00AM - 2:00PM","Memorial Gymnasium 211","Contemporary Health Issues","",Open,6,30,0
10954,EDHS,4670,001,Lecture,"3","Susan Saliba","MoTuWeThFr 8:00AM - 5:00PM","Ruffner Hall G004A","The Art and Science of Sports Medicine","",Open,3,25,0
11787,EDHS,4993,001,Independent Study,"1 - 6","Amanda Williford","TBA","TBA","Independent Study","",Open,0,30,0
11790,EDHS,4993,002,Independent Study,"1 - 6","Bridget Hamre","TBA","TBA","Independent Study","",Open,0,30,0
12739,EDHS,4993,003,Independent Study,"1 - 6","Edith Lawrence","TBA","TBA","Independent Study","",Open,1,30,0
10955,EDHS,5480,001,Lecture,"3","Barbara Boyce","MoTuWeThFr 8:00AM - 10:45AM","Memorial Gymnasium 211","Qualitative Analysis of Motor Patterns","",Open,11,20,0
10957,EDHS,5500,001,Lecture,"3","Jay Hertel","MoTuTh 1:00PM - 4:00PM","Memorial Gymnasium 211","Selected Topics","Exp Design Sports Med",Open,16,25,0
11759,EDHS,5500,002,Lecture,"3","John Sirard","MoTuWeThFr 8:00AM - 11:00AM","Memorial Gymnasium 211","Selected Topics","Pediatric Exercise Physiology",Open,10,30,0
12530,EDHS,5600,001,Lecture,"3","Lisa Womack","MoTuWeThFr 11:00AM - 2:00PM","Memorial Gymnasium 211","Contemporary Health Issues","",Open,1,30,0
11756,EDHS,5612,001,Lecture,"3","Luke Kelly","MoTuWeThFr 8:00AM - 11:00AM","Memorial Gymnasium 211","Achievement Based Curriculum - Physical Education","",Open,11,15,0
10959,EDHS,5670,001,Lecture,"3","Susan Saliba","MoTuWeThFr 8:00AM - 5:00PM","Memorial Gymnasium Main Gym","Sports Medicine Conference","",Open,18,25,0
11056,EDHS,5993,001,Independent Study,"1 - 6","Ronald Reeve","TBA","TBA","Independent Study","",Open,0,30,0
10960,EDHS,6610,001,Workshop,"3","Martin Block","MoTu 2:45PM - 6:45PM","Memorial Gymnasium 213","Sports, Recreation, and Camping for Children with Disabilities","",Open,9,15,0
10961,EDHS,7080,001,Lecture,"1","Randall Robey","MoTuWeThFr 8:00AM - 5:00PM","Web-Based Course","Disorders of Fluency","",Open,27,30,0
10962,EDHS,7290,001,Lecture,"3","Derick Williams","MoTuWeThFr 8:00AM - 10:45AM","Ruffner Hall 281","Essential Counseling Skills","",Open,14,25,0
10963,EDHS,7330,001,Lecture,"1 - 3","Sandra Lopez-Baez","MoTuTh 8:30AM - 2:00PM","Ruffner Hall 175","Ethical-Legal Aspects of Counseling","",Open,6,25,0
10964,EDHS,7780,001,Lecture,"3","Joseph Hart","MoTuWeThFr 9:00AM - 12:00PM","Old Medical School Lab","Anatomical Bases of Sports Medicine","",Open,16,25,0
10965,EDHS,8120,001,Lecture,"2","Randall Robey","MoTuWeTh 6:00PM - 9:15PM","Ruffner Hall 175","Disorders of Communication Based in Cognitive Dysfunction II","",Open,27,35,0
10966,EDHS,8150,001,Seminar,"1 - 6","Jane Hilton","MoTuWeThFr 8:00AM - 5:00PM","Contact Department","Clinical Seminars","",Open,12,40,0
10967,EDHS,8170,001,Independent Study,"1 - 6","Jane Hilton","MoTuWeThFr 8:00AM - 5:00PM","TBA","Clinical Externship","",Open,30,35,0
10968,EDHS,8700,001,Lecture,"1 - 6","Lisa Locke-Downer","TBA","TBA","Clinical Psychology Practicum","",Open,5,25,0
10969,EDHS,8700,002,Lecture,"1 - 6","Ronald Reeve","TBA","TBA","Clinical Psychology Practicum","",Open,6,25,0
10970,EDHS,8700,003,Lecture,"1 - 6","Peter Sheras","TBA","TBA","Clinical Psychology Practicum","",Open,6,25,0
10971,EDHS,8700,004,Lecture,"1 - 6","Julia Blodgett","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 175","Clinical Psychology Practicum","",Open,6,25,0
10972,EDHS,8700,005,Lecture,"1 - 6","Edith Lawrence","TBA","TBA","Clinical Psychology Practicum","",Open,5,25,0
10999,EDHS,9993,001,Independent Study,"1 - 6","Martin Block","TBA","TBA","Independent Study","",Open,0,30,0
11761,EDHS,9993,002,Independent Study,"1 - 6","Barbara Boyce","TBA","TBA","Independent Study","",Open,0,30,0
11788,EDHS,9993,003,Independent Study,"1 - 6","Amanda Williford","TBA","TBA","Independent Study","",Open,0,30,0
11789,EDHS,9993,004,Independent Study,"1 - 6","Bridget Hamre","TBA","TBA","Independent Study","",Open,0,30,0
11036,EDHS,9998,001,Independent Study,"1 - 12","Derick Williams","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
11000,EDHS,9999,001,Independent Study,"1 - 12","Sandra Lopez-Baez","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
11002,EDHS,9999,003,Independent Study,"1 - 12","Barbara Boyce","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
11003,EDHS,9999,004,Independent Study,"1 - 12","Arthur Weltman","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
11033,EDHS,9999,005,Independent Study,"1 - 12","Marie Shoffner","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
11034,EDHS,9999,006,Independent Study,"1 - 12","Peter Sheras","TBA","TBA","Doctoral Dissertation","",Open,3,30,0
11035,EDHS,9999,007,Independent Study,"1 - 12","Derick Williams","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
11049,EDHS,9999,008,Independent Study,"1 - 12","Robert Pianta","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
11050,EDHS,9999,009,Independent Study,"1 - 12","Filip Loncke","TBA","TBA","Doctoral Dissertation","",Open,1,30,0
11053,EDHS,9999,010,Independent Study,"1 - 12","Martin Block","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
11057,EDHS,9999,011,Independent Study,"1 - 12","Jay Hertel","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
12635,EDHS,9999,012,Independent Study,"1 - 12","Joseph Hart","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
12653,EDHS,9999,013,Independent Study,"1 - 12","Jason Downer","TBA","TBA","Doctoral Dissertation","",Open,1,30,0
10934,EDIS,2010,001,Lecture,"3","Eleanor Wilson","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 223","Teaching as a Profession","",Open,12,30,0
10936,EDIS,2880,001,Independent Study,"1","Eleanor Wilson","MoTuWeThFr 11:00AM - 12:00PM","Ruffner Hall 283","Field Experience","",Open,12,50,0
10938,EDIS,3020,001,Lecture,"3","Michael Kennedy","MoTuWeThFr 8:00AM - 10:45AM","Ruffner Hall 223","The Exceptional Learner","",Open,13,20,0
11929,EDIS,3451,701,Lecture,"1","Cheryl Temple","MoWeFr 1:00PM - 4:00PM","Northern Virginia Center","Teaching with Technology for Practicing Teachers","",Open,15,24,0
10983,EDIS,5000,001,Lecture,"3","Michael Kennedy","MoTuWeThFr 8:00AM - 10:45AM","Ruffner Hall 223","The Exceptional Learner","",Open,9,20,0
11917,EDIS,5000,701,Lecture,"3","Kathy Dowd","Fr 1:00AM - 1:00AM","Web-Based Course-no class mtgs","The Exceptional Learner","",Open,23,24,0
10939,EDIS,5020,001,Lecture,"3","Susan Mintz","MoTuWeThFr 11:15AM - 2:30PM","Contact Department","Instruction and Assessment","",Open,15,20,0
10940,EDIS,5030,001,Lecture,"3","Elena Andrei","MoTuWeThFr 8:00AM - 10:45AM","Ruffner Hall 223","Secondary Curriculum and Management","",Open,16,35,0
11918,EDIS,5040,701,Lecture,"3","Michele Brigham","Sa 8:00AM - 5:00PM","Northern Virginia Center","Psychoeducational Assessment","",Open,18,24,0
11919,EDIS,5041,701,Lecture,"3","Katrina Maynard","WeThFr 9:00AM - 4:30PM","Northern Virginia Center","Behavior Management","",Open,9,24,0
11920,EDIS,5100,701,Lecture,"1","Elizabeth Potts","We 1:01AM - 1:01AM","Web-Based Course-no class mtgs","Characteristics of Emotional and Behavioral Disorders","",Closed,25,24,0
11921,EDIS,5110,701,Lecture,"1","Elizabeth Potts","Tu 1:02AM - 1:02AM","Web-Based Course-no class mtgs","Characteristics of Learning Disabilities","",Open,17,24,0
11930,EDIS,5111,701,Lecture,"1","Cheryl Temple","We 1:05AM - 1:05AM","Web-Based Course-no class mtgs","Characteristics of Attention Deficit Hyperactivity Disorder","",Open,8,24,0
11922,EDIS,5120,701,Lecture,"1","Elizabeth Potts","Tu 1:03AM - 1:03AM","Web-Based Course-no class mtgs","Characteristics of Intellectual Disabilities","",Closed,30,24,0
10941,EDIS,5130,001,Lecture,"3","Martha Snell","MoTu 4:00PM - 6:40PM","Ruffner Hall 281","Characteristics of People with Severe Disabilities","",Open,6,35,0
10942,EDIS,5210,001,Lecture,"3","Stephen Plaskon","MoTuWeThFr 8:00AM - 10:45AM","Ruffner Hall 223","Introduction to Language Development","",Open,5,35,0
10943,EDIS,5480,001,Lecture,"3","Wendy Amato","MoTuWeThFr 11:15AM - 2:30PM","Ruffner Hall 223","Second Language Acquisition and Modern Language Teaching Methods: PreK-12","",Open,5,35,0
11037,EDIS,5500,001,Lecture,"3","Elizabeth Altieri, Martha Snell","We 4:00PM - 10:00PM","Ruffner Hall 281","Selected Topics","Language Literacy Diverse Lrns",Open,3,30,0
11697,EDIS,5500,501,Lecture,"3","Patterson Cunningham","Mo 1:09AM - 1:09AM","Web-Based Course-no class mtgs","Selected Topics","Writing Across the Curriculum",Open,14,15,0
11932,EDIS,5500,701,Lecture,"3","Laurie Alderman","Mo 1:04AM - 1:04AM","Web-Based Course-no class mtgs","Selected Topics","Survey of Autism SD",Open,10,24,0
11967,EDIS,5500,702,Lecture,"3","Huntington Lyman","TuWe 11:00AM - 4:00PM","Northern Virginia Center","Selected Topics","Writing Across the Curriculum",Open,11,24,0
11864,EDIS,5500,800,Lecture,"3","Patterson Cunningham","MoTuWe 8:30AM - 4:00PM","Richmond Regional Center","Selected Topics","Writing Across the Curriculum",Open,7,30,0
11909,EDIS,5860,701,Lecture,"3","John Bunch","Fr 5:00PM - 9:15PM","Northern Virginia Center","Museums and Education","",Open,17,24,0
11039,EDIS,5993,001,Independent Study,"1 - 6","Patrice Grimes","TBA","TBA","Independent Study","",Open,0,30,0
11042,EDIS,5993,002,Independent Study,"1 - 6","Susan Mintz","TBA","TBA","Independent Study","",Open,0,30,0
11058,EDIS,5993,004,Independent Study,"1 - 6","Sandra Cohen","TBA","TBA","Independent Study","",Open,0,30,0
11762,EDIS,5993,005,Independent Study,"1 - 6","Stephen Plaskon","TBA","TBA","Independent Study","",Open,0,30,0
11779,EDIS,5993,006,Independent Study,"1 - 6","Mable Kinzie","TBA","TBA","Independent Study","",Open,0,30,0
12681,EDIS,5993,007,Independent Study,"1 - 6","David Feldon","TBA","TBA","Independent Study","",Open,1,30,0
11682,EDIS,7070,001,Lecture,"3","Daniel Tillman","MoTuWeTh 2:15PM - 6:00PM","Ruffner Hall 209","Digital Multimedia Development","",Open,2,12,0
10946,EDIS,7130,001,Lecture,"3","Mike West","MoTu 7:20PM - 10:00PM","Ruffner Hall 281","Transition Planning for Secondary Students","",Open,3,10,0
11924,EDIS,7130,701,Lecture,"3","Robert Bartolotta","Tu 6:00PM - 9:00PM","Northern Virginia Center","Transition Planning for Secondary Students","",Open,13,24,0
11878,EDIS,7310,901,Lecture,"3","Jeradi Cohen","Sa 8:30AM - 4:30PM","Roanoke Higher Ed Center","Children's Literature","",Open,11,30,0
11688,EDIS,7700,501,Lecture,"3","Christine Macwilliams, Nell Lawrence","Mo 1:00AM - 1:00AM","Web-Based Course-no class mtgs","Foundations of Reading Instruction","",Open,16,17,0
11689,EDIS,7700,502,Lecture,"3","Christine Macwilliams","Mo 1:01AM - 1:01AM","Web-Based Course-no class mtgs","Foundations of Reading Instruction","",Open,17,18,0
11690,EDIS,7710,501,Lecture,"3","Kristi Gacek","Mo 1:02AM - 1:02AM","Web-Based Course-no class mtgs","Reading in the Content Areas","",Open,15,18,0
11691,EDIS,7710,502,Lecture,"3","Suzanne Fladd","Mo 1:03AM - 1:03AM","Web-Based Course-no class mtgs","Reading in the Content Areas","",Open,17,18,0
11862,EDIS,7710,800,Lecture,"3","Rebecca Groves","TuWeTh 8:30AM - 4:00PM","Richmond Regional Center","Reading in the Content Areas","",Open,15,30,0
11692,EDIS,7720,501,Lecture,"3","Kimberly Warburton","Mo 1:04AM - 1:04AM","Web-Based Course-no class mtgs","Word Study: Language Structures, and Phonics","",Open,13,14,0
11693,EDIS,7720,502,Lecture,"3","Kristi Gacek","Mo 1:05AM - 1:05AM","Web-Based Course-no class mtgs","Word Study: Language Structures, and Phonics","",Open,21,22,0
10947,EDIS,7730,001,Lecture,"3","Latisha Hayes","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 121A","Practicum in Reading Diagnosis","",Open,15,25,0
10948,EDIS,7730,002,Lecture,"3","Latisha Hayes","MoTuWeThFr 11:15AM - 3:00PM","Ruffner Hall 121A","Practicum in Reading Diagnosis","",Open,0,25,0
11965,EDIS,7730,701,Lecture,"3","Carrie Simkin, Mary Kheradmand","We 5:00PM - 6:00PM","Northern Virginia Center","Practicum in Reading Diagnosis","",Closed,24,24,0
11874,EDIS,7730,800,Lecture,"3","Julie Gray, Victoria Alley","MoTuWeTh 12:30PM - 3:30PM","Saint Christopher's School","Practicum in Reading Diagnosis","",Open,11,30,0
10949,EDIS,7740,001,Lecture,"3","Latisha Hayes","MoTuWeThFr 11:15AM - 3:00PM","TBA","Practicum in Remedial Reading","",Open,15,25,0
10950,EDIS,7740,002,Lecture,"3","Latisha Hayes","MoTuWeThFr 8:00AM - 11:00AM","TBA","Practicum in Remedial Reading","",Open,0,25,0
11966,EDIS,7740,701,Lecture,"3","Carrie Simkin, Mary Kheradmand","We 6:01PM - 7:00PM","Northern Virginia Center","Practicum in Remedial Reading","",Closed,24,24,0
11873,EDIS,7740,800,Lecture,"3","Julie Gray, Victoria Alley","MoTuWeTh 8:30AM - 11:30AM","Saint Christopher's School","Practicum in Remedial Reading","",Open,11,30,0
10951,EDIS,7991,001,Independent Study,"3","Stephanie Van Hover","MoTuWeThFr 12:30PM - 3:30PM","Ruffner Hall 241","Field Project","",Open,29,35,0
10953,EDIS,8986,001,Practicum,"1 - 6","Martha Snell","TBA","TBA","Practicum Adapted Special Education: Severe Disabilitites","",Open,2,35,0
11780,EDIS,8998,001,Independent Study,"1 - 12","Mable Kinzie","TBA","TBA","Masters Research Internship","",Open,0,30,0
11004,EDIS,9991,001,Independent Study,"1 - 12","Susan Mintz","TBA","TBA","Ed.D. Research","",Open,0,30,0
11775,EDIS,9991,002,Independent Study,"1 - 12","Daniel Hallahan","TBA","TBA","Ed.D. Research","",Open,0,30,0
11785,EDIS,9991,003,Independent Study,"1 - 12","Marcia Invernizzi","TBA","TBA","Ed.D. Research","",Open,2,30,0
11765,EDIS,9993,001,Independent Study,"1 - 6","Margo Figgins","TBA","TBA","Independent Study","",Open,0,30,0
11774,EDIS,9993,002,Independent Study,"1 - 6","Daniel Hallahan","TBA","TBA","Independent Study","",Open,0,30,0
11781,EDIS,9993,003,Independent Study,"1 - 6","Mable Kinzie","TBA","TBA","Independent Study","",Open,0,30,0
11784,EDIS,9993,004,Independent Study,"1 - 6","Marcia Invernizzi","TBA","TBA","Independent Study","",Open,0,30,0
11007,EDIS,9998,001,Independent Study,"1 - 12","Marcia Invernizzi","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
11008,EDIS,9998,002,Independent Study,"1 - 12","Robert Berry","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
11031,EDIS,9998,003,Independent Study,"1 - 12","David Feldon","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
11763,EDIS,9998,004,Independent Study,"1 - 12","Stephen Plaskon","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
11766,EDIS,9998,005,Independent Study,"1 - 12","Margo Figgins","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
11776,EDIS,9998,007,Independent Study,"1 - 12","Daniel Hallahan","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
11782,EDIS,9998,008,Independent Study,"1 - 12","Mable Kinzie","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
12788,EDIS,9998,009,Independent Study,"1 - 12","Eleanor Wilson","TBA","TBA","Doctoral Research Apprenticeship","",Open,1,30,0
11009,EDIS,9999,001,Independent Study,"1 - 12","Susan Mintz","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
