ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
14134,ECON,4995,004,Independent Study,"1 - 3","Leonard Mirman","TBA","TBA","Supervised Research","",Open,0,10,0
14478,ECON,4995,005,Independent Study,"1 - 3","Edgar Olsen","TBA","TBA","Supervised Research","",Open,0,10,0
15540,ECON,4995,006,Independent Study,"1 - 3","John James","TBA","TBA","Supervised Research","",Open,0,5,0
13927,ECON,4999,001,Independent Study,"1 - 3","John Pepper","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
13928,ECON,4999,002,Independent Study,"1 - 3","William Johnson","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
13929,ECON,4999,003,Independent Study,"1 - 3","Steven Stern","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
13930,ECON,4999,004,Independent Study,"1 - 3","Kenneth Elzinga","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
13931,ECON,4999,005,Independent Study,"1 - 3","Amalia Miller","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
13932,ECON,4999,007,Independent Study,"1 - 3","Charles Holt","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
13933,ECON,4999,008,Independent Study,"1 - 3","John McLaren","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
14513,ECON,4999,011,Independent Study,"1 - 3","Edgar Olsen","TBA","TBA","Distinguished Majors Thesis","",Open,0,30,0
14524,ECON,4999,012,Independent Study,"1 - 3","Sarah Turner","TBA","TBA","Distinguished Majors Thesis","",Open,0,30,0
14609,ECON,4999,013,Independent Study,"1 - 3","David Mills","TBA","TBA","Distinguished Majors Thesis","",Open,0,30,0
14894,ECON,4999,014,Independent Study,"1 - 3","William Shobe","TBA","TBA","Distinguished Majors Thesis","",Open,0,30,0
14930,ECON,4999,017,Independent Study,"1 - 3","Federico Ciliberto","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
15499,ECON,4999,018,Independent Study,"1 - 3","Maxim Engers","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
15505,ECON,4999,019,Independent Study,"1 - 3","Edwin Burton","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
16349,ECON,4999,020,Independent Study,"1 - 3","Beatrice Boulu-Reshef","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
16350,ECON,4999,021,Independent Study,"1 - 3","Christopher Ruhm","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
16401,ECON,4999,022,Independent Study,"1 - 3","Leora Friedberg","TBA","TBA","Distinguished Majors Thesis","",Open,0,5,0
15072,ECON,7030,100,Lecture,"3","Simon Anderson","TuTh 11:00AM - 12:15PM","Monroe Hall 114","Microeconomic Theory II","",Open,0,30,0
15073,ECON,7030,101,Discussion,"3","Staff","Fr 4:00PM - 4:50PM","Monroe Hall 110","Microeconomic Theory II","",Open,0,30,0
11017,ECON,7040,100,Lecture,"3","Adesewa Osotimehin","MoWe 2:00PM - 3:15PM","Monroe Hall 114","Macroeconomic Theory II","",Open,0,30,0
14927,ECON,7040,101,Discussion,"3","Staff","Fr 3:00PM - 3:50PM","Monroe Hall 110","Macroeconomic Theory II","",Open,0,30,0
11018,ECON,7720,100,Lecture,"3","John Pepper","TuTh 9:30AM - 10:45AM","Monroe Hall 111","Econometrics II","",Open,1,30,0
11019,ECON,7720,101,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","Monroe Hall 110","Econometrics II","",Open,1,30,0
19468,ECON,8010,001,Lecture,"3","Maxim Engers","TuTh 2:00PM - 3:15PM","Monroe Hall 110","Microeconomic Theory III","",Open,0,30,0
15074,ECON,8150,001,Lecture,"3","Steven Stern","TuTh 2:00PM - 3:15PM","Monroe Hall 114","Economics of Labor Markets","",Open,0,13,0
11020,ECON,8180,001,Lecture,"3","Federico Ciliberto","TuTh 9:30AM - 10:45AM","Monroe Hall 114","Industrial Organization II","",Open,0,13,0
11021,ECON,8220,001,Lecture,"3","Eric Van Wincoop","TuTh 3:30PM - 4:45PM","Monroe Hall 110","International Finance","",Open,1,15,0
14375,ECON,8230,001,Seminar,"3","James Harrigan","TuTh 11:00AM - 12:15PM","New Cabell Hall 594","Advanced Topics in International Trade","",Open,0,15,0
11998,ECON,8310,001,Lecture,"3","Staff","MoWe 3:30PM - 4:45PM","Monroe Hall 114","Public Economics I","",Open,0,13,0
11999,ECON,8360,001,Lecture,"3","Eric Young","MoWe 10:30AM - 11:45AM","Monroe Hall 114","Empirical Macroeconomics","",Open,1,13,0
15075,ECON,8420,001,Lecture,"3","Adesewa Osotimehin","Tu 3:30PM - 6:00PM","Contact Department","Macroeconomics Workshop","",Open,0,18,0
11022,ECON,8440,001,Lecture,"3","John McLaren","TBA","TBA","International Trade and Development Workshop","",Open,1,10,0
11023,ECON,8460,001,Lecture,"3","John Pepper","TBA","TBA","Econometrics Workshop","",Open,0,18,0
21118,ECON,8559,001,Lecture,"3","Denis Nekipelov","MoWe 9:00AM - 10:15AM","Monroe Hall 114","New Course in Economics","Data Rich Econometrics",Open,1,15,0
19469,ECON,8820,001,Lecture,"3","Charles Holt","MoWe 2:00PM - 3:15PM","Monroe Hall 113","Experimental Economics","",Open,1,10,0
12005,ECON,8991,001,Seminar,"3","Leora Friedberg","TuTh 12:30PM - 1:45PM","Monroe Hall 113","Research Methods in Economics","",Open,0,10,0
11024,ECON,8998,001,Independent Study,"1 - 12","Leora Friedberg","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,0,40,0
11025,ECON,8999,001,Independent Study,"1 - 12","Staff","TBA","TBA","Non-Topical Research","",Open,0,40,0
14946,ECON,9550,001,Independent Study,"3","Eric Young","TBA","TBA","Selected Research Problems in Economics I","",Open,0,30,0
16301,ECON,9550,002,Independent Study,"3","John James","TBA","TBA","Selected Research Problems in Economics I","",Open,0,30,0
11026,ECON,9998,001,Independent Study,"1 - 12","Federico Ciliberto","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,40,0
11027,ECON,9999,001,Independent Study,"1 - 12","Simon Anderson","TBA","TBA","Non-Topical Research","",Open,0,60,0
13803,ECON,9999,003,Independent Study,"1 - 12","Federico Ciliberto","TBA","TBA","Non-Topical Research","",Open,0,30,0
13804,ECON,9999,004,Independent Study,"1 - 12","Maxim Engers","TBA","TBA","Non-Topical Research","",Open,0,30,0
13805,ECON,9999,005,Independent Study,"1 - 12","Leora Friedberg","TBA","TBA","Non-Topical Research","",Open,0,30,0
13806,ECON,9999,006,Independent Study,"1 - 12","Wayne-Roy Gayle","TBA","TBA","Non-Topical Research","",Open,0,30,0
13807,ECON,9999,008,Independent Study,"1 - 12","Charles Holt","TBA","TBA","Non-Topical Research","",Open,0,30,0
13808,ECON,9999,009,Independent Study,"1 - 12","William Johnson","TBA","TBA","Non-Topical Research","",Open,0,30,0
13809,ECON,9999,010,Independent Study,"1 - 12","Dukpa Kim","TBA","TBA","Non-Topical Research","",Open,0,30,0
13810,ECON,9999,011,Independent Study,"1 - 12","Nathan Larson","TBA","TBA","Non-Topical Research","",Open,0,30,0
13811,ECON,9999,012,Independent Study,"1 - 12","John McLaren","TBA","TBA","Non-Topical Research","",Open,0,30,0
13812,ECON,9999,013,Independent Study,"1 - 12","David Mills","TBA","TBA","Non-Topical Research","",Open,0,30,0
13813,ECON,9999,014,Independent Study,"1 - 12","Leonard Mirman","TBA","TBA","Non-Topical Research","",Open,0,30,0
13814,ECON,9999,015,Independent Study,"1 - 12","Toshihiko Mukoyama","TBA","TBA","Non-Topical Research","",Open,0,30,0
13815,ECON,9999,016,Independent Study,"1 - 12","Edgar Olsen","TBA","TBA","Non-Topical Research","",Open,0,30,0
13816,ECON,9999,017,Independent Study,"1 - 12","Chris Otrok","TBA","TBA","Non-Topical Research","",Open,0,30,0
13819,ECON,9999,018,Independent Study,"1 - 12","John Pepper","TBA","TBA","Non-Topical Research","",Open,0,30,0
13820,ECON,9999,019,Independent Study,"1 - 12","Steven Stern","TBA","TBA","Non-Topical Research","",Open,0,30,0
13821,ECON,9999,020,Independent Study,"1 - 12","Sarah Turner","TBA","TBA","Non-Topical Research","",Open,0,30,0
13822,ECON,9999,021,Independent Study,"1 - 12","Eric Van Wincoop","TBA","TBA","Non-Topical Research","",Open,0,30,0
13823,ECON,9999,022,Independent Study,"1 - 12","Eric Young","TBA","TBA","Non-Topical Research","",Open,1,30,0
14465,ECON,9999,023,Independent Study,"1 - 12","Hernan Moscoso Boedo","TBA","TBA","Non-Topical Research","",Open,0,30,0
14882,ECON,9999,024,Independent Study,"1 - 12","Latchezar Popov","TBA","TBA","Non-Topical Research","",Open,0,30,0
16321,ECON,9999,025,Independent Study,"1 - 12","Amalia Miller","TBA","TBA","Non-Topical Research","",Open,0,30,0
17102,EDHS,2240,1,Lecture,"3","Elisabeth Pleszkoch","Mo 6:30PM - 9:00PM","Nau Hall 101","Substance Abuse","",Wait List,233,240,212
16783,EDHS,2892,001,Lecture,"3","Edith Lawrence,Melissa Levy","Mo 5:00PM - 5:50PM","Dell 1 105","Issues Facing Adolescent Girls II","",Open,0,25,0
20923,EDHS,2995,1,Lecture,"3","Melissa Levy","TuTh 12:30PM - 1:45PM","Dell 1 102","Change the World: Fdns of Community Engagement","",Closed,35,35,0
20889,EDHS,3055,1,Lecture,"3","Dewey Cornell","TuTh 11:00AM - 12:15PM","Ruffner Hall 175","Development and Prevention of Youth Violence","",Open,23,25,0
17118,EDHS,3250,1,Lecture,"3","Amanda Flora","TuTh 2:00PM - 3:15PM","Ruffner Hall G004","Professional Development and Team Dynamics","",Open,12,75,0
16702,EDHS,3500,001,Lecture,"1","Edith Lawrence,Melissa Levy","Mo 5:00PM - 6:00PM","Dell 1 102","Special Topics In Human Services","YWLP Leadership II",Open,0,15,0
20190,EDHS,3500,002,Lecture,"1","Peter Sheras","Mo 3:30PM - 6:00PM","Physics Bldg 218","Special Topics In Human Services","Ldshp & Ment Adolescent Boys",Open,5,20,0
16784,EDHS,3500,003,Lecture,"1","Staff","Mo 5:00PM - 6:00PM","Ruffner Hall 179","Special Topics In Human Services","Fost Ldshp in Girls & Women II",Open,0,30,0
16791,EDHS,3500,004,Lecture,"1 - 3","Susan Bruce","TuTh 12:00AM - 12:00AM","TBA","Special Topics In Human Services","Practicum in Peer Alcohol Educ",Open,0,5,0
17028,EDHS,3500,005,Lecture,"1 - 3","Holly Deering","TBA","TBA","Special Topics In Human Services","Practicum in Peer Alcohol Educ",Open,0,5,0
17034,EDHS,3500,006,Lecture,"3","Jason Downer","Tu 3:30PM - 6:00PM","Ruffner Hall 179","Special Topics In Human Services","Abnormal Psychology",Open,34,40,0
17147,EDHS,3500,009,Lecture,"1 - 3","Deirdre Feeney","TBA","TBA","Special Topics In Human Services","Practicum in Peer Alcohol Educ",Open,0,5,0
16620,EDHS,4810,001,Lecture,"3","Walter Anderson","Tu 6:30PM - 9:15PM","Ruffner Hall G004","Personal Adjustment and the Science of Happiness","",Open,56,60,0
16841,EDHS,4993,003,Independent Study,"1 - 6","Edith Lawrence","TBA","TBA","Independent Study","",Open,0,30,0
21159,EDHS,4993,004,Independent Study,"1 - 6","Melissa Levy","TBA","TBA","Independent Study","",Open,2,30,0
21160,EDHS,4993,4,Independent Study,"1 - 6","Melissa Levy","TBA","TBA","Independent Study","",Open,0,30,0
16846,EDHS,4993,005,Independent Study,"1 - 6","Jane Hilton","TBA","TBA","Independent Study","",Open,0,30,0
16847,EDHS,4993,006,Independent Study,"1 - 6","LaVae Hoffman","TBA","TBA","Independent Study","",Open,0,30,0
16848,EDHS,4993,007,Independent Study,"1 - 6","Filip Loncke","TBA","TBA","Independent Study","",Open,7,30,0
16849,EDHS,4993,008,Independent Study,"1 - 6","Randall Robey","TBA","TBA","Independent Study","",Open,0,30,0
16989,EDHS,4993,014,Independent Study,"1 - 6","David Grissmer","TBA","TBA","Independent Study","",Open,0,30,0
16814,EDHS,4995,001,Independent Study,"1 - 6","Robert Pianta","TBA","TBA","Directed Research","",Open,0,30,0
16815,EDHS,4995,002,Independent Study,"1 - 6","Jason Downer","TBA","TBA","Directed Research","",Open,0,30,0
16842,EDHS,4995,003,Independent Study,"1 - 6","Edith Lawrence","TBA","TBA","Directed Research","",Open,0,30,0
21352,EDHS,4995,004,Independent Study,"1 - 6","Aliaa Khidr","TBA","TBA","Directed Research","",Open,1,30,0
16888,EDHS,4995,006,Independent Study,"1 - 6","Bridget Hamre","TBA","TBA","Directed Research","",Open,0,30,0
17060,EDHS,4995,007,Independent Study,"1 - 6","Amanda Williford","TBA","TBA","Directed Research","",Open,0,30,0
16621,EDHS,5020,001,Lecture,"3","Filip Loncke","TuTh 11:00AM - 12:15PM","Ruffner Hall G004","Introduction to Speech and Hearing Science","",Open,49,70,0
16622,EDHS,5050,001,Lecture,"3","Aliaa Khidr","MoWeFr 10:00AM - 10:50AM","Dell 1 105","Anatomy and Physiology of Speech and Hearing Mechanisms","",Open,46,60,0
16623,EDHS,5080,001,Lecture,"3","Manuela Aguilar","MoWeFr 12:00PM - 12:50PM","Dell 1 103","Introduction to Audiology","",Open,46,60,0
17103,EDHS,5240,1,Lecture,"3","Elisabeth Pleszkoch","Mo 6:30PM - 9:00PM","Nau Hall 101","Substance Abuse in Society","",Open,4,5,12
20878,EDHS,5241,1,Lecture,"3","Derick Williams","Th 3:30PM - 6:00PM","Dell 2 102","Peer Support Programs: Research, Design & Evaluation","",Open,0,24,0
17074,EDHS,5242,1,Lecture,"3","Paul Harris","TuTh 12:30PM - 1:45PM","Dell 1 105","Counseling Student Athletes","",Open,31,50,0
16983,EDHS,5500,002,Lecture,"3","Hillary Barry,Jamie Leonard","Th 6:15PM - 7:15PM","Ruffner Hall 123","Selected Topics","Topics in Health Promotion",Open,0,10,0
16767,EDHS,5500,004,Lecture,"3","Antoinette Thomas,Joyce Matthews-Rurak","TuTh 8:00AM - 9:15AM","Ruffner Hall 123","Selected Topics","Diversity in Clin Psyc",Open,3,9,0
16921,EDHS,5993,007,Independent Study,"1 - 6","Randall Robey","TBA","TBA","Independent Study","",Open,0,30,0
16934,EDHS,5993,008,Independent Study,"1 - 6","Amanda Williford","TBA","TBA","Independent Study","",Open,0,30,0
16985,EDHS,5993,009,Independent Study,"1 - 6","Jane Hilton","TBA","TBA","Independent Study","",Open,0,30,0
17137,EDHS,5993,010,Independent Study,"1 - 6","Amanda Flora","TBA","TBA","Independent Study","",Open,0,30,0
17020,EDHS,7140,1,Lecture,"2","Jane Hilton","MoWe 9:00AM - 9:50AM","Dell 1 105","Autism and Related Disorders","",Open,21,45,0
16624,EDHS,7220,001,Lecture,"3","Amanda Flora","Tu 3:30PM - 6:00PM","Ruffner Hall G006","Introduction to Career Interventions","",Open,26,35,0
16625,EDHS,7240,001,Lecture,"3","Paul Harris","TuTh 2:00PM - 3:15PM","Ruffner Hall G006","Group Counseling Procedures","",Open,21,50,0
17109,EDHS,7245,1,Lecture,"3","Patrick Tolan","Tu 1:00PM - 3:45PM","Ruffner Hall 123","Development and Psychopathology","",Open,0,10,0
17116,EDHS,7290,1,Lecture,"3","Staff","TuTh 2:00PM - 3:15PM","Dell 2 102","Essential Counseling Skills","",Open,10,20,0
16626,EDHS,7300,001,Lecture,"3","Derick Williams","Mo 3:30PM - 6:00PM","Ruffner Hall G006","Multicultural Counseling","",Open,21,50,0
17026,EDHS,7630,1,Seminar,"3","Peter Sheras","Tu 4:00PM - 6:30PM","Ruffner Hall 123","Seminar: Issues in Professional Psychology","",Open,0,8,0
16932,EDHS,7993,001,Independent Study,"1 - 6","Antoinette Thomas","TBA","TBA","Independent Study","",Open,0,30,0
17012,EDHS,7993,003,Independent Study,"1 - 6","Filip Loncke","TBA","TBA","Independent Study","",Open,0,30,0
17133,EDHS,7993,004,Independent Study,"1 - 6","Jane Hilton","TBA","TBA","Independent Study","",Open,0,30,0
16634,EDHS,8030,001,Lecture,"3","Randall Robey","TuTh 11:00AM - 12:15PM","Ruffner Hall 137","Neurogenic Communication Disorders","",Open,17,40,0
16635,EDHS,8100,001,Lecture,"3","LaVae Hoffman","TuTh 9:30AM - 10:45AM","Dell 2 103","Disorders of Language II","",Open,19,40,0
16636,EDHS,8130,001,Lecture,"3","Aliaa Khidr","TuTh 8:00AM - 9:15AM","Dell 2 101","Dysphagia","",Open,17,35,0
16705,EDHS,8150,001,Seminar,"1 - 6","Robin Morlier","Fr 8:00AM - 10:00AM","Ruffner Hall 127","Clinical Seminars","",Open,17,40,0
16637,EDHS,8170,001,Independent Study,"1 - 6","Jane Hilton","MoTuWeTh 12:00AM - 12:00AM","Contact Department","Clinical Externship","",Open,5,40,0
16704,EDHS,8240,001,Lecture,"3","Elisabeth Pleszkoch","We 6:30PM - 9:00PM","Ruffner Hall G006","Substance Abuse Counseling","",Open,5,50,0
16638,EDHS,8290,001,Lecture,"3","Antoinette Thomas","TuTh 11:00AM - 12:15PM","Ruffner Hall 125","Counselor Education Master's Practicum","",Wait List,10,10,1
20745,EDHS,8290,002,Lecture,"3","Antoinette Thomas","TuTh 11:00AM - 12:15PM","Ruffner Hall 123","Counselor Education Master's Practicum","",Open,9,10,0
21321,EDHS,8290,003,Lecture,"3","Antoinette Thomas","TuTh 11:00AM - 12:15PM","Contact Department","Counselor Education Master's Practicum","",Open,0,10,0
16639,EDHS,8340,001,Lecture,"3","Blaire Cholewa","We 3:30PM - 6:00PM","Ruffner Hall G006","Counseling Children and Adolescents","",Open,21,50,0
16640,EDHS,8390,001,Lecture,"6","Derick Williams","Mo 12:00AM - 12:00AM","TBA","Internship in Professional School Counseling","",Open,5,12,0
17111,EDHS,8510,1,Lecture,"3","Peter Patrick","Tu 3:30PM - 6:00PM","Dell 2 102","Neuropsychological Assessment","",Open,3,10,0
16641,EDHS,8670,001,Lecture,"3","Amanda Williford","MoWe 2:00PM - 3:15PM","Ruffner Hall 123","Personality Assessment II","",Open,2,9,0
16642,EDHS,8690,001,Independent Study,"1 - 6","Ronald Reeve","TBA","TBA","School/Clinical Psychology Practicum","",Open,0,10,0
16711,EDHS,8691,001,Practicum,"3","Jane Hilton","Fr 11:00AM - 11:50AM","Ruffner Hall 173","Clinical Practicum: Communication Disorders","",Open,19,30,0
16799,EDHS,8700,002,Lecture,"1 - 6","Joyce Matthews-Rurak","TBA","TBA","Clinical Psychology Practicum","",Open,1,30,0
16800,EDHS,8700,003,Lecture,"1 - 6","Ronald Reeve","TBA","TBA","Clinical Psychology Practicum","",Open,0,30,0
16801,EDHS,8700,004,Lecture,"1 - 6","Peter Sheras","TBA","TBA","Clinical Psychology Practicum","",Open,0,30,0
17003,EDHS,8700,007,Lecture,"1 - 6","Amanda Williford","TBA","TBA","Clinical Psychology Practicum","",Open,0,30,0
16643,EDHS,8730,001,Lecture,"3","Edith Lawrence","We 3:30PM - 6:00PM","Ruffner Hall 179","Family Therapy: Theory and Techniques","",Open,8,14,0
16644,EDHS,8750,001,Lecture,"3","Ronald Reeve","Th 1:00PM - 3:30PM","Ruffner Hall 123","Psychological Intervention and Consultation in Schools","",Open,0,10,0
16630,EDHS,8980,004,Independent Study,"1 - 6","Jane Hilton","TBA","TBA","Practicum","",Open,0,35,0
16812,EDHS,8998,001,Independent Study,"1 - 12","Jane Hilton","TBA","TBA","Masters Research Internship","",Open,8,30,0
17155,EDHS,8998,007,Independent Study,"1 - 12","Filip Loncke","TBA","TBA","Masters Research Internship","",Open,0,30,0
16706,EDHS,9761,001,Lecture,"3","Ann Loper","We 3:30PM - 6:00PM","Ruffner Hall 175","Child Therapy","",Open,0,15,0
16829,EDHS,9993,003,Independent Study,"1 - 6","LaVae Hoffman","TBA","TBA","Independent Study","",Open,0,30,0
17001,EDHS,9993,007,Independent Study,"1 - 6","Ronald Reeve","TBA","TBA","Independent Study","",Open,0,30,0
16813,EDHS,9995,001,Independent Study,"1 - 12","Amanda Williford","TBA","TBA","Independent Research","",Open,0,30,0
16880,EDHS,9995,004,Independent Study,"1 - 12","Ann Loper","TBA","TBA","Independent Research","",Open,0,30,0
16881,EDHS,9995,005,Independent Study,"1 - 12","Dewey Cornell","TBA","TBA","Independent Research","",Open,0,30,0
16882,EDHS,9995,006,Independent Study,"1 - 12","Peter Sheras","TBA","TBA","Independent Research","",Open,0,30,0
16883,EDHS,9995,007,Independent Study,"1 - 12","Edith Lawrence","TBA","TBA","Independent Research","",Open,1,30,0
16884,EDHS,9995,008,Independent Study,"1 - 12","Ronald Reeve","TBA","TBA","Independent Research","",Open,0,30,0
17062,EDHS,9995,009,Independent Study,"1 - 12","Jason Downer","TBA","TBA","Independent Research","",Open,0,30,0
16646,EDHS,9998,001,Independent Study,"1 - 12","Peter Sheras","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,20,0
16647,EDHS,9998,002,Independent Study,"1 - 12","Jane Hilton","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,35,0
16649,EDHS,9998,005,Independent Study,"1 - 12","Ronald Reeve","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,10,0
16757,EDHS,9998,008,Independent Study,"1 - 12","Robert Pianta","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16834,EDHS,9998,009,Independent Study,"1 - 12","Dewey Cornell","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16858,EDHS,9998,014,Independent Study,"1 - 12","Filip Loncke","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16922,EDHS,9998,018,Independent Study,"1 - 12","Anita McGinty","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16926,EDHS,9998,019,Independent Study,"1 - 12","Bridget Hamre","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16931,EDHS,9998,020,Independent Study,"1 - 12","LaVae Hoffman","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16939,EDHS,9998,021,Independent Study,"1 - 12","Ann Loper","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16940,EDHS,9998,022,Independent Study,"1 - 12","Edith Lawrence","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16941,EDHS,9998,023,Independent Study,"1 - 12","Patrick Tolan","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16942,EDHS,9998,024,Independent Study,"1 - 12","Jason Downer","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16943,EDHS,9998,025,Independent Study,"1 - 12","Amanda Williford","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16952,EDHS,9998,026,Independent Study,"1 - 12","Anita McGinty","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
16913,EDHS,9999,001,Independent Study,"1 - 12","Filip Loncke","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16749,EDHS,9999,006,Independent Study,"1 - 12","Antoinette Thomas","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16750,EDHS,9999,007,Independent Study,"1 - 12","Ronald Reeve","TBA","TBA","Doctoral Dissertation","",Open,1,30,0
16752,EDHS,9999,009,Independent Study,"1 - 12","Dewey Cornell","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16753,EDHS,9999,010,Independent Study,"1 - 12","Ann Loper","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
17052,EDHS,9999,011,Independent Study,"1 - 12","Amanda Williford","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16754,EDHS,9999,012,Independent Study,"1 - 12","Robert Pianta","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16843,EDHS,9999,016,Independent Study,"1 - 12","Edith Lawrence","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16850,EDHS,9999,017,Independent Study,"1 - 12","Jason Downer","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16853,EDHS,9999,018,Independent Study,"1 - 12","Peter Sheras","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16953,EDHS,9999,020,Independent Study,"1 - 12","Anita McGinty","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16995,EDHS,9999,021,Independent Study,"1 - 12","Bridget Hamre","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
16650,EDIS,2010,001,Lecture,"3","Vivien Chabalengula","TuTh 9:30AM - 10:45AM","Ruffner Hall 179","Teaching as a Profession","",Open,4,35,0
16651,EDIS,2010,002,Lecture,"3","Jacob Bennett,Stanley Trent","MoWe 2:00PM - 3:15PM","Ruffner Hall 127","Teaching as a Profession","",Open,17,39,0
16819,EDIS,2010,003,Lecture,"3","Eleanor Wilson","MoWe 8:30AM - 9:45AM","Dell 2 103","Teaching as a Profession","",Open,2,45,0
16820,EDIS,2010,004,Lecture,"3","Stephen Plaskon","Tu 6:30PM - 9:00PM","Monroe Hall 134","Teaching as a Profession","",Open,35,40,0
17068,EDIS,2010,005,Lecture,"3","Eleanor Wilson","TuTh 12:30PM - 1:45PM","Dell 2 103","Teaching as a Profession","",Open,15,45,0
17126,EDIS,2010,006,Lecture,"3","Vivien Chabalengula","TuTh 11:00AM - 12:15PM","Dell 2 100","Teaching as a Profession","",Open,4,35,0
16652,EDIS,2880,001,Practicum,"1","Vivien Chabalengula","TBA","TBA","Field Experience","",Open,4,35,0
16653,EDIS,2880,002,Practicum,"1","Jacob Bennett,Stanley Trent","TBA","TBA","Field Experience","",Open,17,40,0
16821,EDIS,2880,003,Practicum,"1","Eleanor Wilson","TBA","TBA","Field Experience","",Open,2,45,0
17069,EDIS,2880,004,Practicum,"1","Stephen Plaskon","TBA","TBA","Field Experience","",Closed,35,35,0
17070,EDIS,2880,005,Practicum,"1","Eleanor Wilson","TBA","TBA","Field Experience","",Open,15,45,0
17127,EDIS,2880,006,Practicum,"1","Vivien Chabalengula","TBA","TBA","Field Experience","",Open,4,35,0
16654,EDIS,3020,001,Lecture,"3","William Therrien","Mo 6:30PM - 9:00PM","Ruffner Hall G004","The Exceptional Learner","",Open,71,80,0
16894,EDIS,3450,003,Lecture,"3","Emily Barton,Mable Kinzie","TuTh 12:30PM - 1:45PM","Ruffner Hall 125","Teaching with Technology","",Open,10,16,0
16895,EDIS,3450,004,Lecture,"3","Christopher Rates,Jennifer Chiu","Tu 3:30PM - 6:00PM","Ruffner Hall 125","Teaching with Technology","",Open,4,16,0
17071,EDIS,3450,005,Lecture,"3","Albert Jacoby,Mable Kinzie","Mo 5:00PM - 7:30PM","Ruffner Hall 237","Teaching with Technology","",Open,22,35,0
17072,EDIS,3450,006,Lecture,"3","Mable Kinzie,Vonna Hemmler","TuTh 8:00AM - 9:15AM","Ruffner Hall 125","Teaching with Technology","",Closed,16,16,0
16769,EDIS,3881,001,Practicum,"1","Emily Bowling,Latisha Hayes","MoWe 3:00PM - 4:15PM","Contact Department","Field Experience: Elementary Education","",Open,15,35,0
17125,EDIS,3881,002,Practicum,"1","Latisha Hayes,Laura Tortorelli","TuTh 2:00PM - 3:15PM","Contact Department","Field Experience: Elementary Education","",Open,29,40,0
16786,EDIS,3882,001,Practicum,"1","Amanda Allen,Vivien Chabalengula","Th 6:30PM - 9:00PM","Dell 1 103","Field Experience: Secondary Education","",Open,34,60,0
16770,EDIS,3887,001,Practicum,"1","Paige Pullen","TBA","TBA","Field Experience: Special Education","",Open,4,25,0
20230,EDIS,3888,1,Practicum,"1","Tina Stanton-Chapman","TBA","TBA","Field Experience: Early Childhood","",Open,1,5,0
20893,EDIS,4720,500,Lecture,"3","Beth Estill","Th 4:00PM - 8:30PM","Hampton Roads Ctr Newport News","Word Study for the Classroom","",Open,1,30,0
20895,EDIS,4878,1,Practicum,"1","Amanda Kibler","TBA","TBA","Field Experience: English as a Second Language","",Open,8,25,0
